ts_utc_iso,ts_epoch,level,logger,message,exception
2026-01-13T22:38:17.136637+00:00,1768343897.136637,INFO,__main__,CSV_LOG enabled path=runs\btc15m_live_20260113_223817.csv,
2026-01-13T22:38:19.809593+00:00,1768343899.809593,INFO,__main__,BALANCE available=$46.01 portfolio_value=$0.55,
2026-01-13T22:38:19.863882+00:00,1768343899.863882,INFO,__main__,22:38:19Z  KXBTC15M-26JAN131745-45  tte=6m40s  spot=$95304.33  strike=$95326.30  fee_mode=taker  fee/c=-  p_up=42.14%  mkt=45.00%  EV_yes=-4.86%  EV_no=-2.14%  decision=-  kelly=-  qty=-,
2026-01-13T22:38:25.735118+00:00,1768343905.735118,INFO,__main__,BALANCE available=$46.01 portfolio_value=$0.55,
2026-01-13T22:38:25.791488+00:00,1768343905.791488,INFO,__main__,22:38:25Z  KXBTC15M-26JAN131745-45  tte=6m34s  spot=$95311.61  strike=$95326.30  fee_mode=taker  fee/c=-  p_up=41.86%  mkt=45.00%  EV_yes=-5.14%  EV_no=-0.86%  decision=-  kelly=-  qty=-,
2026-01-13T22:38:31.653430+00:00,1768343911.653430,INFO,__main__,BALANCE available=$46.01 portfolio_value=$0.58,
2026-01-13T22:38:31.705089+00:00,1768343911.705089,INFO,__main__,22:38:31Z  KXBTC15M-26JAN131745-45  tte=6m28s  spot=$95314.62  strike=$95326.30  fee_mode=taker  fee/c=-  p_up=45.05%  mkt=46.00%  EV_yes=-2.95%  EV_no=-4.05%  decision=-  kelly=-  qty=-,
2026-01-13T22:38:37.573061+00:00,1768343917.573061,INFO,__main__,BALANCE available=$46.01 portfolio_value=$0.58,
2026-01-13T22:38:37.628009+00:00,1768343917.628009,INFO,__main__,22:38:37Z  KXBTC15M-26JAN131745-45  tte=6m22s  spot=$95309.89  strike=$95326.30  fee_mode=taker  fee/c=-  p_up=41.10%  mkt=43.00%  EV_yes=-3.90%  EV_no=-1.10%  decision=-  kelly=-  qty=-,
2026-01-13T22:38:43.488748+00:00,1768343923.488748,INFO,__main__,BALANCE available=$46.01 portfolio_value=$0.58,
2026-01-13T22:38:43.540141+00:00,1768343923.540141,INFO,__main__,22:38:43Z  KXBTC15M-26JAN131745-45  tte=6m16s  spot=$95315.23  strike=$95326.30  fee_mode=taker  fee/c=-  p_up=45.05%  mkt=47.00%  EV_yes=-3.95%  EV_no=-4.05%  decision=-  kelly=-  qty=-,
2026-01-13T22:38:49.477875+00:00,1768343929.477875,INFO,__main__,BALANCE available=$46.01 portfolio_value=$0.57,
2026-01-13T22:38:49.535383+00:00,1768343929.535383,INFO,__main__,22:38:49Z  KXBTC15M-26JAN131745-45  tte=6m10s  spot=$95315.94  strike=$95326.30  fee_mode=taker  fee/c=-  p_up=45.19%  mkt=46.00%  EV_yes=-2.81%  EV_no=-5.19%  decision=-  kelly=-  qty=-,
2026-01-13T22:38:55.445396+00:00,1768343935.445396,INFO,__main__,BALANCE available=$46.01 portfolio_value=$0.58,
2026-01-13T22:38:55.496421+00:00,1768343935.496421,INFO,__main__,22:38:54Z  KXBTC15M-26JAN131745-45  tte=6m05s  spot=$95315.94  strike=$95326.30  fee_mode=taker  fee/c=-  p_up=45.19%  mkt=46.00%  EV_yes=-2.81%  EV_no=-4.19%  decision=-  kelly=-  qty=-,
