ts_utc_iso,ts_epoch,level,logger,event,msg_template,message,arg0,arg1,arg2,arg3,arg4,arg5,arg6,arg7,arg8,arg9,arg10,arg11,arg12,arg13,arg14,arg15,arg16,arg17,arg18,arg19,run_id,poll_id,path,ticker,side,action,decision,kelly_fraction,qty,price_cents,price_dollars,spot_usd,strike_usd,strike_src,tte_s,mode,time_in_force,fee_assumption,fee_per_contract,bankroll_usd,portfolio_value_usd,ev_after_fees,p_yes,p_no,market_p_yes,market_p_no,reason,order_id,diff_pct,max_pct,error,error_type,fields_json,exception
2026-01-18T01:08:30.346512+00:00,1768698510.346512,INFO,__main__,CSV_LOG,CSV_LOG enabled path=%s run_id=%s,CSV_LOG enabled path=runs\btc15m_live_v2_20260118_010830.csv run_id=20260118_010830_1ceb325e,runs\btc15m_live_v2_20260118_010830.csv,20260118_010830_1ceb325e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:08:34.855333+00:00,1768698514.855333,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=94906.54 kr_mid=94912.15 composite=94909.35 diff=-5.60,94906.54,94912.15,94909.35,-5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:08:34.855589+00:00,1768698514.855589,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768698514137 now_ms_local=1768698514137 trades_ingested=100 vwap_count=100 vwap_60s=94906.32 vwap_age_ms=1781 cb_bid=94906.54 cb_ask=94906.55 cb_mid=94906.54,1768698514137,1768698514137,100,100,94906.32,1781,94906.54,94906.55,94906.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:08:35.692604+00:00,1768698515.692604,INFO,tradebot.tools.kalshi_market_poll,MARKET_DEBUG,MARKET_DEBUG idx=%d ticker=%s status=%s cutoff=%s field=%s close_time=%s exp_time=%s,MARKET_DEBUG idx=0 ticker=KXBTC15M-26JAN190000-00 status=initialized cutoff=2026-01-19T05:00:00+00:00 field=close_time close_time=2026-01-19T05:00:00Z exp_time=2026-01-26T05:00:00Z,0,KXBTC15M-26JAN190000-00,initialized,2026-01-19T05:00:00+00:00,close_time,2026-01-19T05:00:00Z,2026-01-26T05:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:08:35.692860+00:00,1768698515.692860,INFO,tradebot.tools.kalshi_market_poll,MARKET_DEBUG,MARKET_DEBUG idx=%d ticker=%s status=%s cutoff=%s field=%s close_time=%s exp_time=%s,MARKET_DEBUG idx=1 ticker=KXBTC15M-26JAN182345-45 status=initialized cutoff=2026-01-19T04:45:00+00:00 field=close_time close_time=2026-01-19T04:45:00Z exp_time=2026-01-26T04:45:00Z,1,KXBTC15M-26JAN182345-45,initialized,2026-01-19T04:45:00+00:00,close_time,2026-01-19T04:45:00Z,2026-01-26T04:45:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:08:35.693039+00:00,1768698515.693039,INFO,tradebot.tools.kalshi_market_poll,MARKET_DEBUG,MARKET_DEBUG idx=%d ticker=%s status=%s cutoff=%s field=%s close_time=%s exp_time=%s,MARKET_DEBUG idx=2 ticker=KXBTC15M-26JAN182330-30 status=initialized cutoff=2026-01-19T04:30:00+00:00 field=close_time close_time=2026-01-19T04:30:00Z exp_time=2026-01-26T04:30:00Z,2,KXBTC15M-26JAN182330-30,initialized,2026-01-19T04:30:00+00:00,close_time,2026-01-19T04:30:00Z,2026-01-26T04:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:08:35.693532+00:00,1768698515.693532,INFO,tradebot.tools.kalshi_market_poll,MARKET_FILTER,MARKET_FILTER series=%s status_matched=%d valid=%d skipped=%s horizon=%dm min_tte=%ds,"MARKET_FILTER series=KXBTC15M status_matched=100 valid=0 skipped={'no_cutoff': 0, 'expired': 0, 'too_far': 100, 'min_tte': 0} horizon=60m min_tte=30s",KXBTC15M,100,0,"{'no_cutoff': 0, 'expired': 0, 'too_far': 100, 'min_tte': 0}",60,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:08:35.693842+00:00,1768698515.693842,INFO,__main__,,No active markets found,No active markets found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:08:42.310585+00:00,1768698522.310585,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=94906.58 kr_mid=94912.15 composite=94909.37 diff=-5.57,94906.58,94912.15,94909.37,-5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:08:42.310819+00:00,1768698522.310819,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768698521317 now_ms_local=1768698521317 trades_ingested=31 vwap_count=131 vwap_60s=94906.40 vwap_age_ms=70 cb_bid=94906.58 cb_ask=94906.59 cb_mid=94906.58,1768698521317,1768698521317,31,131,94906.40,70,94906.58,94906.59,94906.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
