ts_utc_iso,ts_epoch,level,logger,event,msg_template,message,path,ticker,side,action,decision,kelly_fraction,qty,price_cents,price_dollars,spot_usd,strike_usd,strike_src,tte_s,mode,time_in_force,fee_assumption,fee_per_contract,bankroll_usd,portfolio_value_usd,ev_after_fees,p_yes,p_no,market_p_yes,market_p_no,reason,order_id,diff_pct,max_pct,error,error_type,arg0,arg1,arg2,arg3,arg4,arg5,arg6,arg7,arg8,arg9,arg10,arg11,arg12,arg13,arg14,arg15,arg16,arg17,arg18,arg19,fields_json,exception
2026-01-16T01:32:24.651294+00:00,1768527144.651294,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:32:24Z  KXBTC15M-26JAN152045-45  tte=12m35s  spot=$95747.18  strike=$95608.40  fee_mode=taker  fee/c=$0.0100  p_up=87.29%  mkt=86.00%  EV_yes=0.29%  EV_no=-5.29%  decision=YES  kelly=0.92%  qty=0,,KXBTC15M-26JAN152045-45,,,YES,0.00920194557734899,0,,,95747.18,95608.4,,755,taker,,,0.01,,,0.0028827238082885873,0.8728827238082886,0.12711727619171143,0.86,0.17,signal,,,,,,01:32:24Z  KXBTC15M-26JAN152045-45  tte=12m35s  spot=$95747.18  strike=$95608.40  fee_mode=taker  fee/c=$0.0100  p_up=87.29%  mkt=86.00%  EV_yes=0.29%  EV_no=-5.29%  decision=YES  kelly=0.92%  qty=0,,,,,,,,,,,,,,,,,,,,"{""decision"": ""YES"", ""ev_after_fees"": 0.0028827238082885873, ""fee_per_contract"": 0.01, ""kelly_fraction"": 0.00920194557734899, ""market_p_no"": 0.17, ""market_p_yes"": 0.86, ""mode"": ""taker"", ""p_no"": 0.12711727619171143, ""p_yes"": 0.8728827238082886, ""qty"": 0, ""reason"": ""signal"", ""spot_usd"": 95747.18, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 755}",
2026-01-16T01:32:30.803352+00:00,1768527150.803352,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:32:30.854668+00:00,1768527150.854668,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:32:30Z  KXBTC15M-26JAN152045-45  tte=12m29s  spot=$95747.18  strike=$95608.40  fee_mode=taker  fee/c=$0.0100  p_up=87.29%  mkt=86.00%  EV_yes=0.29%  EV_no=-5.29%  decision=YES  kelly=0.92%  qty=0,,KXBTC15M-26JAN152045-45,,,YES,0.00920194557734899,0,,,95747.18,95608.4,,749,taker,,,0.01,,,0.0028827238082885873,0.8728827238082886,0.12711727619171143,0.86,0.17,signal,,,,,,01:32:30Z  KXBTC15M-26JAN152045-45  tte=12m29s  spot=$95747.18  strike=$95608.40  fee_mode=taker  fee/c=$0.0100  p_up=87.29%  mkt=86.00%  EV_yes=0.29%  EV_no=-5.29%  decision=YES  kelly=0.92%  qty=0,,,,,,,,,,,,,,,,,,,,"{""decision"": ""YES"", ""ev_after_fees"": 0.0028827238082885873, ""fee_per_contract"": 0.01, ""kelly_fraction"": 0.00920194557734899, ""market_p_no"": 0.17, ""market_p_yes"": 0.86, ""mode"": ""taker"", ""p_no"": 0.12711727619171143, ""p_yes"": 0.8728827238082886, ""qty"": 0, ""reason"": ""signal"", ""spot_usd"": 95747.18, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 749}",
2026-01-16T01:32:36.919937+00:00,1768527156.919937,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:32:36.971538+00:00,1768527156.971538,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:32:36Z  KXBTC15M-26JAN152045-45  tte=12m23s  spot=$95740.69  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.17%  mkt=87.00%  EV_yes=-0.83%  EV_no=-4.17%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95740.69,95608.4,,743,taker,,,,,,,0.8716973662376404,0.12830263376235962,0.87,0.16,signal,,,,,,01:32:36Z  KXBTC15M-26JAN152045-45  tte=12m23s  spot=$95740.69  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.17%  mkt=87.00%  EV_yes=-0.83%  EV_no=-4.17%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.16, ""market_p_yes"": 0.87, ""mode"": ""taker"", ""p_no"": 0.12830263376235962, ""p_yes"": 0.8716973662376404, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95740.69, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 743}",
2026-01-16T01:32:42.985022+00:00,1768527162.985022,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:32:43.039201+00:00,1768527163.039201,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:32:42Z  KXBTC15M-26JAN152045-45  tte=12m17s  spot=$95740.70  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.17%  mkt=87.00%  EV_yes=-0.83%  EV_no=-3.17%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95740.7,95608.4,,737,taker,,,,,,,0.8716973662376404,0.12830263376235962,0.87,0.15,signal,,,,,,01:32:42Z  KXBTC15M-26JAN152045-45  tte=12m17s  spot=$95740.70  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.17%  mkt=87.00%  EV_yes=-0.83%  EV_no=-3.17%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.15, ""market_p_yes"": 0.87, ""mode"": ""taker"", ""p_no"": 0.12830263376235962, ""p_yes"": 0.8716973662376404, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95740.7, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 737}",
2026-01-16T01:32:49.050250+00:00,1768527169.050250,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:32:49.104634+00:00,1768527169.104634,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:32:48Z  KXBTC15M-26JAN152045-45  tte=12m11s  spot=$95739.12  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.12%  mkt=87.00%  EV_yes=-0.88%  EV_no=-3.12%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95739.12,95608.4,,731,taker,,,,,,,0.8712344765663147,0.1287655234336853,0.87,0.15,signal,,,,,,01:32:48Z  KXBTC15M-26JAN152045-45  tte=12m11s  spot=$95739.12  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.12%  mkt=87.00%  EV_yes=-0.88%  EV_no=-3.12%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.15, ""market_p_yes"": 0.87, ""mode"": ""taker"", ""p_no"": 0.1287655234336853, ""p_yes"": 0.8712344765663147, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95739.12, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 731}",
2026-01-16T01:32:55.089728+00:00,1768527175.089728,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:32:55.142534+00:00,1768527175.142534,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:32:54Z  KXBTC15M-26JAN152045-45  tte=12m05s  spot=$95739.12  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.12%  mkt=87.00%  EV_yes=-0.88%  EV_no=-4.12%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95739.12,95608.4,,725,taker,,,,,,,0.8712344765663147,0.1287655234336853,0.87,0.16,signal,,,,,,01:32:54Z  KXBTC15M-26JAN152045-45  tte=12m05s  spot=$95739.12  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.12%  mkt=87.00%  EV_yes=-0.88%  EV_no=-4.12%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.16, ""market_p_yes"": 0.87, ""mode"": ""taker"", ""p_no"": 0.1287655234336853, ""p_yes"": 0.8712344765663147, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95739.12, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 725}",
2026-01-16T01:33:01.240016+00:00,1768527181.240016,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:33:01.294305+00:00,1768527181.294305,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:33:00Z  KXBTC15M-26JAN152045-45  tte=11m59s  spot=$95736.69  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=86.33%  mkt=87.00%  EV_yes=-1.67%  EV_no=-3.33%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95736.69,95608.4,,719,taker,,,,,,,0.8633399605751038,0.13666003942489624,0.87,0.16,signal,,,,,,01:33:00Z  KXBTC15M-26JAN152045-45  tte=11m59s  spot=$95736.69  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=86.33%  mkt=87.00%  EV_yes=-1.67%  EV_no=-3.33%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.16, ""market_p_yes"": 0.87, ""mode"": ""taker"", ""p_no"": 0.13666003942489624, ""p_yes"": 0.8633399605751038, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95736.69, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 719}",
2026-01-16T01:33:07.458058+00:00,1768527187.458058,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:33:07.510757+00:00,1768527187.510757,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:33:06Z  KXBTC15M-26JAN152045-45  tte=11m53s  spot=$95750.00  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.53%  mkt=89.00%  EV_yes=-2.47%  EV_no=-0.53%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95750.0,95608.4,,713,taker,,,,,,,0.8752636313438416,0.12473636865615845,0.89,0.12,signal,,,,,,01:33:06Z  KXBTC15M-26JAN152045-45  tte=11m53s  spot=$95750.00  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.53%  mkt=89.00%  EV_yes=-2.47%  EV_no=-0.53%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.12, ""market_p_yes"": 0.89, ""mode"": ""taker"", ""p_no"": 0.12473636865615845, ""p_yes"": 0.8752636313438416, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95750.0, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 713}",
2026-01-16T01:33:13.539868+00:00,1768527193.539868,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:33:13.593125+00:00,1768527193.593125,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:33:13Z  KXBTC15M-26JAN152045-45  tte=11m46s  spot=$95769.58  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=90.33%  mkt=90.00%  EV_yes=-0.67%  EV_no=-3.33%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95769.58,95608.4,,706,taker,,,,,,,0.9032590985298157,0.09674090147018433,0.9,0.12,signal,,,,,,01:33:13Z  KXBTC15M-26JAN152045-45  tte=11m46s  spot=$95769.58  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=90.33%  mkt=90.00%  EV_yes=-0.67%  EV_no=-3.33%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.12, ""market_p_yes"": 0.9, ""mode"": ""taker"", ""p_no"": 0.09674090147018433, ""p_yes"": 0.9032590985298157, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95769.58, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 706}",
2026-01-16T01:33:19.650649+00:00,1768527199.650649,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:33:19.719951+00:00,1768527199.719951,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:33:19Z  KXBTC15M-26JAN152045-45  tte=11m40s  spot=$95775.44  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=90.41%  mkt=90.00%  EV_yes=-0.59%  EV_no=-3.41%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95775.44,95608.4,,700,taker,,,,,,,0.9040753841400146,0.09592461585998535,0.9,0.12,signal,,,,,,01:33:19Z  KXBTC15M-26JAN152045-45  tte=11m40s  spot=$95775.44  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=90.41%  mkt=90.00%  EV_yes=-0.59%  EV_no=-3.41%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.12, ""market_p_yes"": 0.9, ""mode"": ""taker"", ""p_no"": 0.09592461585998535, ""p_yes"": 0.9040753841400146, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95775.44, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 700}",
2026-01-16T01:33:25.678967+00:00,1768527205.678967,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:33:25.733592+00:00,1768527205.733592,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:33:25Z  KXBTC15M-26JAN152045-45  tte=11m34s  spot=$95777.83  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=90.55%  mkt=90.00%  EV_yes=-0.45%  EV_no=-2.55%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95777.83,95608.4,,694,taker,,,,,,,0.9055013656616211,0.0944986343383789,0.9,0.11,signal,,,,,,01:33:25Z  KXBTC15M-26JAN152045-45  tte=11m34s  spot=$95777.83  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=90.55%  mkt=90.00%  EV_yes=-0.45%  EV_no=-2.55%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.11, ""market_p_yes"": 0.9, ""mode"": ""taker"", ""p_no"": 0.0944986343383789, ""p_yes"": 0.9055013656616211, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95777.83, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 694}",
2026-01-16T01:33:31.822420+00:00,1768527211.822420,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:33:31.888093+00:00,1768527211.888093,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:33:31Z  KXBTC15M-26JAN152045-45  tte=11m28s  spot=$95752.22  strike=$95608.40  fee_mode=taker  fee/c=$0.0100  p_up=87.59%  mkt=90.00%  EV_yes=-3.41%  EV_no=0.41%  decision=NO  kelly=0.16%  qty=0,,KXBTC15M-26JAN152045-45,,,NO,0.0015811454044299179,0,,,95752.22,95608.4,,688,taker,,,0.01,,,0.004072194099426269,0.8759278059005737,0.12407219409942627,0.9,0.11,signal,,,,,,01:33:31Z  KXBTC15M-26JAN152045-45  tte=11m28s  spot=$95752.22  strike=$95608.40  fee_mode=taker  fee/c=$0.0100  p_up=87.59%  mkt=90.00%  EV_yes=-3.41%  EV_no=0.41%  decision=NO  kelly=0.16%  qty=0,,,,,,,,,,,,,,,,,,,,"{""decision"": ""NO"", ""ev_after_fees"": 0.004072194099426269, ""fee_per_contract"": 0.01, ""kelly_fraction"": 0.0015811454044299179, ""market_p_no"": 0.11, ""market_p_yes"": 0.9, ""mode"": ""taker"", ""p_no"": 0.12407219409942627, ""p_yes"": 0.8759278059005737, ""qty"": 0, ""reason"": ""signal"", ""spot_usd"": 95752.22, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 688}",
2026-01-16T01:33:37.844683+00:00,1768527217.844683,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:33:37.897113+00:00,1768527217.897113,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:33:37Z  KXBTC15M-26JAN152045-45  tte=11m22s  spot=$95740.79  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.32%  mkt=88.00%  EV_yes=-1.68%  EV_no=-2.32%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95740.79,95608.4,,682,taker,,,,,,,0.8732197880744934,0.1267802119255066,0.88,0.14,signal,,,,,,01:33:37Z  KXBTC15M-26JAN152045-45  tte=11m22s  spot=$95740.79  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.32%  mkt=88.00%  EV_yes=-1.68%  EV_no=-2.32%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.14, ""market_p_yes"": 0.88, ""mode"": ""taker"", ""p_no"": 0.1267802119255066, ""p_yes"": 0.8732197880744934, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95740.79, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 682}",
2026-01-16T01:33:44.066856+00:00,1768527224.066856,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:33:44.120124+00:00,1768527224.120124,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:33:43Z  KXBTC15M-26JAN152045-45  tte=11m16s  spot=$95739.17  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.28%  mkt=88.00%  EV_yes=-1.72%  EV_no=-2.28%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95739.17,95608.4,,676,taker,,,,,,,0.8727615475654602,0.1272384524345398,0.88,0.14,signal,,,,,,01:33:43Z  KXBTC15M-26JAN152045-45  tte=11m16s  spot=$95739.17  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=87.28%  mkt=88.00%  EV_yes=-1.72%  EV_no=-2.28%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.14, ""market_p_yes"": 0.88, ""mode"": ""taker"", ""p_no"": 0.1272384524345398, ""p_yes"": 0.8727615475654602, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95739.17, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 676}",
2026-01-16T01:33:50.106619+00:00,1768527230.106619,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:33:50.159457+00:00,1768527230.159457,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:33:49Z  KXBTC15M-26JAN152045-45  tte=11m10s  spot=$95735.07  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=86.35%  mkt=88.00%  EV_yes=-2.65%  EV_no=-1.35%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95735.07,95608.4,,670,taker,,,,,,,0.863504946231842,0.13649505376815796,0.88,0.14,signal,,,,,,01:33:49Z  KXBTC15M-26JAN152045-45  tte=11m10s  spot=$95735.07  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=86.35%  mkt=88.00%  EV_yes=-2.65%  EV_no=-1.35%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.14, ""market_p_yes"": 0.88, ""mode"": ""taker"", ""p_no"": 0.13649505376815796, ""p_yes"": 0.863504946231842, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95735.07, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 670}",
2026-01-16T01:33:56.127476+00:00,1768527236.127476,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
2026-01-16T01:33:56.183748+00:00,1768527236.183748,INFO,__main__,SIGNAL,SIGNAL %s,SIGNAL 01:33:55Z  KXBTC15M-26JAN152045-45  tte=11m04s  spot=$95735.07  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=86.35%  mkt=88.00%  EV_yes=-2.65%  EV_no=-1.35%  decision=-  kelly=-  qty=-,,KXBTC15M-26JAN152045-45,,,,,,,,95735.07,95608.4,,664,taker,,,,,,,0.863504946231842,0.13649505376815796,0.88,0.14,signal,,,,,,01:33:55Z  KXBTC15M-26JAN152045-45  tte=11m04s  spot=$95735.07  strike=$95608.40  fee_mode=taker  fee/c=-  p_up=86.35%  mkt=88.00%  EV_yes=-2.65%  EV_no=-1.35%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,"{""decision"": null, ""ev_after_fees"": null, ""fee_per_contract"": null, ""kelly_fraction"": null, ""market_p_no"": 0.14, ""market_p_yes"": 0.88, ""mode"": ""taker"", ""p_no"": 0.13649505376815796, ""p_yes"": 0.863504946231842, ""qty"": null, ""reason"": ""signal"", ""spot_usd"": 95735.07, ""strike_usd"": 95608.4, ""ticker"": ""KXBTC15M-26JAN152045-45"", ""tte_s"": 664}",
2026-01-16T01:34:02.253698+00:00,1768527242.253698,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$16.96 portfolio_value=$0.00,,,,,,,,,,,,,,,,,,16.96,0.0,,,,,,balance,,,,,,16.96,0.0,,,,,,,,,,,,,,,,,,,"{""bankroll_usd"": 16.96, ""portfolio_value_usd"": 0.0, ""reason"": ""balance""}",
