ts_utc_iso,ts_epoch,level,logger,message,exception
2026-01-12T22:00:22.175696+00:00,1768255222.175696,INFO,__main__,CSV_LOG enabled path=runs\btc15m_live_20260112_220022.csv,
2026-01-12T22:00:24.962652+00:00,1768255224.962652,INFO,__main__,BALANCE available=$53.22 portfolio_value=$1.98,
2026-01-12T22:00:25.018647+00:00,1768255225.018647,INFO,__main__,22:00:24Z  KXBTC15M-26JAN121715-15  tte=14m35s  spot=$91015.60  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=94.50%  mkt=70.00%  EV_yes=22.50%  EV_no=-46.50%  decision=YES  kelly=8.17%  qty=6,
2026-01-12T22:00:25.018946+00:00,1768255225.018946,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN121715-15 tte=875s > max_tte=840s,
2026-01-12T22:00:30.963430+00:00,1768255230.963430,INFO,__main__,BALANCE available=$53.22 portfolio_value=$1.98,
2026-01-12T22:00:31.025393+00:00,1768255231.025393,INFO,__main__,22:00:30Z  KXBTC15M-26JAN121715-15  tte=14m29s  spot=$91052.01  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=94.50%  mkt=72.00%  EV_yes=20.50%  EV_no=-25.50%  decision=YES  kelly=8.04%  qty=5,
2026-01-12T22:00:31.025670+00:00,1768255231.025670,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN121715-15 tte=869s > max_tte=840s,
2026-01-12T22:00:36.904265+00:00,1768255236.904265,INFO,__main__,BALANCE available=$53.22 portfolio_value=$1.98,
2026-01-12T22:00:36.967936+00:00,1768255236.967936,INFO,__main__,22:00:36Z  KXBTC15M-26JAN121715-15  tte=14m23s  spot=$91088.02  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=94.50%  mkt=77.00%  EV_yes=15.50%  EV_no=-20.50%  decision=YES  kelly=7.61%  qty=5,
2026-01-12T22:00:36.968175+00:00,1768255236.968175,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN121715-15 tte=863s > max_tte=840s,
2026-01-12T22:00:42.832883+00:00,1768255242.832883,INFO,__main__,BALANCE available=$53.22 portfolio_value=$1.98,
2026-01-12T22:00:42.884769+00:00,1768255242.884769,INFO,__main__,22:00:42Z  KXBTC15M-26JAN121715-15  tte=14m17s  spot=$91095.70  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=94.50%  mkt=79.00%  EV_yes=13.50%  EV_no=-18.50%  decision=YES  kelly=7.38%  qty=4,
2026-01-12T22:00:42.885018+00:00,1768255242.885018,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN121715-15 tte=857s > max_tte=840s,
2026-01-12T22:00:48.921348+00:00,1768255248.921348,INFO,__main__,BALANCE available=$53.22 portfolio_value=$1.98,
2026-01-12T22:00:48.977209+00:00,1768255248.977209,INFO,__main__,22:00:48Z  KXBTC15M-26JAN121715-15  tte=14m11s  spot=$91095.30  strike=$2026.00  fee_mode=taker  fee/c=$0.0100  p_up=94.50%  mkt=83.00%  EV_yes=10.50%  EV_no=-16.50%  decision=YES  kelly=6.76%  qty=4,
2026-01-12T22:00:48.977469+00:00,1768255248.977469,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN121715-15 tte=851s > max_tte=840s,
2026-01-12T22:00:54.963558+00:00,1768255254.963558,INFO,__main__,BALANCE available=$53.22 portfolio_value=$1.98,
2026-01-12T22:00:55.066280+00:00,1768255255.066280,INFO,__main__,22:00:54Z  KXBTC15M-26JAN121715-15  tte=14m05s  spot=$91130.00  strike=$90961.00  fee_mode=taker  fee/c=$0.0100  p_up=81.61%  mkt=84.00%  EV_yes=-3.39%  EV_no=0.39%  decision=NO  kelly=0.17%  qty=0,
2026-01-12T22:01:01.023094+00:00,1768255261.023094,INFO,__main__,BALANCE available=$53.22 portfolio_value=$1.98,
2026-01-12T22:01:01.074464+00:00,1768255261.074464,INFO,__main__,22:01:00Z  KXBTC15M-26JAN121715-15  tte=13m59s  spot=$91144.03  strike=$90961.00  fee_mode=taker  fee/c=$0.0100  p_up=82.46%  mkt=86.00%  EV_yes=-4.54%  EV_no=1.54%  decision=NO  kelly=0.30%  qty=0,
2026-01-12T22:01:07.435388+00:00,1768255267.435388,INFO,__main__,BALANCE available=$53.22 portfolio_value=$1.98,
2026-01-12T22:01:07.493114+00:00,1768255267.493114,INFO,__main__,22:01:06Z  KXBTC15M-26JAN121715-15  tte=13m53s  spot=$91130.59  strike=$90961.00  fee_mode=taker  fee/c=$0.0100  p_up=81.61%  mkt=86.00%  EV_yes=-5.39%  EV_no=0.39%  decision=NO  kelly=0.17%  qty=0,
2026-01-12T22:01:13.425961+00:00,1768255273.425961,INFO,__main__,BALANCE available=$53.22 portfolio_value=$1.98,
2026-01-12T22:01:13.479857+00:00,1768255273.479857,INFO,__main__,22:01:12Z  KXBTC15M-26JAN121715-15  tte=13m47s  spot=$91147.96  strike=$90961.00  fee_mode=taker  fee/c=$0.0100  p_up=82.46%  mkt=87.00%  EV_yes=-5.54%  EV_no=2.54%  decision=NO  kelly=0.41%  qty=1,
2026-01-12T22:01:13.480166+00:00,1768255273.480166,INFO,tradebot.tools.order_execution,ORDER KXBTC15M-26JAN121715-15 NO qty=1 @ 14c ($0.14) mode=taker_ioc fee_assumption=taker spot=$91147.96 strike=$90961.00 EV_after_fees=2.535% exp_profit=$0.03 exp_fee_total=$0.01 exp_fee_per_contract=$0.0100 exp_cost=$0.15 tte=827s,
2026-01-12T22:01:13.541850+00:00,1768255273.541850,INFO,tradebot.tools.order_execution,ORDER_ACK KXBTC15M-26JAN121715-15 side=NO order_id=a32da80b-8a52-4963-972d-a481e06d1d30,
2026-01-12T22:01:20.015421+00:00,1768255280.015421,INFO,__main__,BALANCE available=$53.07 portfolio_value=$2.13,
2026-01-12T22:01:20.083141+00:00,1768255280.083141,INFO,__main__,22:01:19Z  KXBTC15M-26JAN121715-15  tte=13m40s  spot=$91174.00  strike=$90961.00  fee_mode=taker  fee/c=$0.0100  p_up=87.52%  mkt=85.00%  EV_yes=1.52%  EV_no=-4.52%  decision=YES  kelly=1.68%  qty=1,
2026-01-12T22:01:20.083541+00:00,1768255280.083541,INFO,tradebot.tools.order_execution,FLATTEN KXBTC15M-26JAN121715-15 sell_NO qty=1 @ 15c spot=$91174.00 strike=$90961.00 tte=820s,
2026-01-12T22:01:20.198145+00:00,1768255280.198145,INFO,tradebot.tools.order_execution,NO_REENTRY_SET KXBTC15M-26JAN121715-15 until_epoch=1768256100.198 block_for=820s tte=820s,
2026-01-12T22:01:20.198510+00:00,1768255280.198510,INFO,tradebot.tools.order_execution,FLATTEN_ONLY KXBTC15M-26JAN121715-15 want=YES reason=no_reentry_after_flatten ev_after_fees=0.0152 min_entry_edge=0.0250,
2026-01-12T22:01:26.207407+00:00,1768255286.207407,INFO,__main__,BALANCE available=$53.21 portfolio_value=$1.98,
2026-01-12T22:01:26.260083+00:00,1768255286.260083,INFO,__main__,22:01:25Z  KXBTC15M-26JAN121715-15  tte=13m34s  spot=$91165.32  strike=$90961.00  fee_mode=taker  fee/c=$0.0100  p_up=87.43%  mkt=85.00%  EV_yes=1.43%  EV_no=-4.43%  decision=YES  kelly=1.62%  qty=1,
2026-01-12T22:01:26.260396+00:00,1768255286.260396,INFO,tradebot.tools.order_execution,NO_REENTRY_SET KXBTC15M-26JAN121715-15 until_epoch=1768256100.260 block_for=814s tte=814s,
2026-01-12T22:01:26.260578+00:00,1768255286.260578,INFO,tradebot.tools.order_execution,FLATTEN_DETECTED KXBTC15M-26JAN121715-15 last_pos=-1 now_pos=0 reason=inventory_transition,
2026-01-12T22:01:26.260698+00:00,1768255286.260698,INFO,tradebot.tools.order_execution,REENTRY_BLOCK KXBTC15M-26JAN121715-15 reason=flattened_prior until_epoch=1768256100.260 tte=814s,
