ts_utc_iso,ts_epoch,level,logger,message,exception
2026-01-14T04:30:11.425713+00:00,1768365011.425713,INFO,__main__,CSV_LOG enabled path=runs\btc15m_live_20260114_043011.csv,
2026-01-14T04:30:14.219605+00:00,1768365014.219605,INFO,__main__,No active markets found,
2026-01-14T04:30:19.727637+00:00,1768365019.727637,INFO,__main__,No active markets found,
2026-01-14T04:30:25.852002+00:00,1768365025.852002,INFO,__main__,BALANCE available=$27.13 portfolio_value=$0.25,
2026-01-14T04:30:25.915187+00:00,1768365025.915187,INFO,__main__,04:30:25Z  KXBTC15M-26JAN132345-45  tte=14m34s  spot=$95396.49  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.59%  mkt=34.00%  EV_yes=60.59%  EV_no=-68.59%  decision=YES  kelly=9.48%  qty=7,
2026-01-14T04:30:25.916818+00:00,1768365025.916818,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN132345-45 tte=874s > max_tte=840s,
2026-01-14T04:30:31.996851+00:00,1768365031.996851,INFO,__main__,BALANCE available=$27.13 portfolio_value=$0.25,
2026-01-14T04:30:32.057326+00:00,1768365032.057326,INFO,__main__,04:30:31Z  KXBTC15M-26JAN132345-45  tte=14m28s  spot=$95406.30  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.59%  mkt=36.00%  EV_yes=58.59%  EV_no=-67.59%  decision=YES  kelly=9.47%  qty=6,
2026-01-14T04:30:32.057634+00:00,1768365032.057634,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN132345-45 tte=868s > max_tte=840s,
2026-01-14T04:30:38.061133+00:00,1768365038.061133,INFO,__main__,BALANCE available=$27.13 portfolio_value=$0.25,
2026-01-14T04:30:38.127652+00:00,1768365038.127652,INFO,__main__,04:30:37Z  KXBTC15M-26JAN132345-45  tte=14m22s  spot=$95427.00  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.59%  mkt=43.00%  EV_yes=51.59%  EV_no=-60.59%  decision=YES  kelly=9.40%  qty=5,
2026-01-14T04:30:38.127969+00:00,1768365038.127969,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN132345-45 tte=862s > max_tte=840s,
2026-01-14T04:30:44.152724+00:00,1768365044.152724,INFO,__main__,BALANCE available=$27.13 portfolio_value=$0.25,
2026-01-14T04:30:44.227265+00:00,1768365044.227265,INFO,__main__,04:30:43Z  KXBTC15M-26JAN132345-45  tte=14m16s  spot=$95423.28  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.59%  mkt=38.00%  EV_yes=56.59%  EV_no=-64.59%  decision=YES  kelly=9.45%  qty=6,
2026-01-14T04:30:44.227617+00:00,1768365044.227617,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN132345-45 tte=856s > max_tte=840s,
2026-01-14T04:30:50.211037+00:00,1768365050.211037,INFO,__main__,BALANCE available=$27.13 portfolio_value=$0.25,
2026-01-14T04:30:50.271842+00:00,1768365050.271842,INFO,__main__,04:30:49Z  KXBTC15M-26JAN132345-45  tte=14m10s  spot=$95417.99  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.59%  mkt=39.00%  EV_yes=55.59%  EV_no=-64.59%  decision=YES  kelly=9.44%  qty=6,
2026-01-14T04:30:50.272147+00:00,1768365050.272147,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN132345-45 tte=850s > max_tte=840s,
2026-01-14T04:30:56.372198+00:00,1768365056.372198,INFO,__main__,BALANCE available=$27.13 portfolio_value=$0.25,
2026-01-14T04:30:56.427051+00:00,1768365056.427051,INFO,__main__,04:30:55Z  KXBTC15M-26JAN132345-45  tte=14m04s  spot=$95398.17  strike=$95460.26  fee_mode=taker  fee/c=$0.0200  p_up=23.69%  mkt=33.00%  EV_yes=-11.31%  EV_no=6.31%  decision=NO  kelly=2.60%  qty=1,
2026-01-14T04:30:56.427309+00:00,1768365056.427309,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN132345-45 tte=844s > max_tte=840s,
2026-01-14T04:31:02.672345+00:00,1768365062.672345,INFO,__main__,BALANCE available=$27.13 portfolio_value=$0.25,
2026-01-14T04:31:02.735200+00:00,1768365062.735200,INFO,__main__,04:31:01Z  KXBTC15M-26JAN132345-45  tte=13m58s  spot=$95405.29  strike=$95460.26  fee_mode=taker  fee/c=$0.0200  p_up=26.37%  mkt=35.00%  EV_yes=-10.63%  EV_no=2.63%  decision=NO  kelly=1.49%  qty=0,
2026-01-14T04:31:08.681555+00:00,1768365068.681555,INFO,__main__,BALANCE available=$27.13 portfolio_value=$0.25,
2026-01-14T04:31:08.744309+00:00,1768365068.744309,INFO,__main__,04:31:08Z  KXBTC15M-26JAN132345-45  tte=13m51s  spot=$95412.01  strike=$95460.26  fee_mode=taker  fee/c=$0.0200  p_up=28.44%  mkt=32.00%  EV_yes=-5.56%  EV_no=0.56%  decision=NO  kelly=0.83%  qty=0,
2026-01-14T04:31:14.796019+00:00,1768365074.796019,INFO,__main__,BALANCE available=$27.13 portfolio_value=$0.25,
2026-01-14T04:31:14.855542+00:00,1768365074.855542,INFO,__main__,04:31:14Z  KXBTC15M-26JAN132345-45  tte=13m45s  spot=$95412.01  strike=$95460.26  fee_mode=taker  fee/c=$0.0200  p_up=28.44%  mkt=36.00%  EV_yes=-9.56%  EV_no=4.56%  decision=NO  kelly=1.88%  qty=0,
2026-01-14T04:31:20.849385+00:00,1768365080.849385,INFO,__main__,BALANCE available=$27.13 portfolio_value=$0.25,
2026-01-14T04:31:20.911724+00:00,1768365080.911724,INFO,__main__,04:31:20Z  KXBTC15M-26JAN132345-45  tte=13m39s  spot=$95412.02  strike=$95460.26  fee_mode=taker  fee/c=$0.0200  p_up=28.44%  mkt=38.00%  EV_yes=-11.56%  EV_no=4.56%  decision=NO  kelly=1.88%  qty=0,
