ts_utc_iso,ts_epoch,level,logger,event,msg_template,message,arg0,arg1,arg2,arg3,arg4,arg5,arg6,arg7,arg8,arg9,arg10,arg11,arg12,arg13,arg14,arg15,arg16,arg17,arg18,arg19,run_id,poll_id,path,ticker,side,action,decision,kelly_fraction,qty,price_cents,price_dollars,spot_usd,strike_usd,strike_src,tte_s,mode,time_in_force,fee_assumption,fee_per_contract,bankroll_usd,portfolio_value_usd,ev_after_fees,p_yes,p_no,market_p_yes,market_p_no,reason,order_id,diff_pct,max_pct,error,error_type,fields_json,exception
2026-01-18T01:09:33.396445+00:00,1768698573.396445,INFO,__main__,CSV_LOG,CSV_LOG enabled path=%s run_id=%s,CSV_LOG enabled path=runs\btc15m_live_v2_20260118_010933.csv run_id=20260118_010933_90f6824d,runs\btc15m_live_v2_20260118_010933.csv,20260118_010933_90f6824d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:09:41.177305+00:00,1768698581.177305,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=94849.10 kr_mid=94852.05 composite=94850.57 diff=-2.96,94849.10,94852.05,94850.57,-2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:09:41.177567+00:00,1768698581.177567,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768698580332 now_ms_local=1768698580332 trades_ingested=100 vwap_count=100 vwap_60s=94832.04 vwap_age_ms=15662 cb_bid=94849.09 cb_ask=94849.10 cb_mid=94849.10,1768698580332,1768698580332,100,100,94832.04,15662,94849.09,94849.10,94849.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:09:41.953509+00:00,1768698581.953509,WARNING,__main__,POLL_ONCE_ERROR,POLL_ONCE_ERROR error=%s,"POLL_ONCE_ERROR error=Client error '400 Bad Request' for url 'https://api.elections.kalshi.com/trade-api/v2/markets?limit=100&status=active&series_ticker=KXBTC15M&mve_filter=exclude'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400 | body={""error"":{""code"":""bad_request"",""message"":""bad request"",""details"":""invalid status filter""}}","Client error '400 Bad Request' for url 'https://api.elections.kalshi.com/trade-api/v2/markets?limit=100&status=active&series_ticker=KXBTC15M&mve_filter=exclude'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400 | body={""error"":{""code"":""bad_request"",""message"":""bad request"",""details"":""invalid status filter""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:09:51.507683+00:00,1768698591.507683,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=94842.04 kr_mid=94852.05 composite=94847.04 diff=-10.01,94842.04,94852.05,94847.04,-10.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:09:51.507897+00:00,1768698591.507897,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768698590588 now_ms_local=1768698590588 trades_ingested=100 vwap_count=200 vwap_60s=94839.29 vwap_age_ms=3235 cb_bid=94842.03 cb_ask=94842.04 cb_mid=94842.04,1768698590588,1768698590588,100,200,94839.29,3235,94842.03,94842.04,94842.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:09:51.978623+00:00,1768698591.978623,WARNING,__main__,POLL_ONCE_ERROR,POLL_ONCE_ERROR error=%s,"POLL_ONCE_ERROR error=Client error '400 Bad Request' for url 'https://api.elections.kalshi.com/trade-api/v2/markets?limit=100&status=active&series_ticker=KXBTC15M&mve_filter=exclude'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400 | body={""error"":{""code"":""bad_request"",""message"":""bad request"",""details"":""invalid status filter""}}","Client error '400 Bad Request' for url 'https://api.elections.kalshi.com/trade-api/v2/markets?limit=100&status=active&series_ticker=KXBTC15M&mve_filter=exclude'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400 | body={""error"":{""code"":""bad_request"",""message"":""bad request"",""details"":""invalid status filter""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:10:00.620575+00:00,1768698600.620575,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=94858.79 kr_mid=94852.05 composite=94855.42 diff=+6.74,94858.79,94852.05,94855.42,+6.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:10:00.620808+00:00,1768698600.620808,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768698599830 now_ms_local=1768698599830 trades_ingested=55 vwap_count=255 vwap_60s=94841.24 vwap_age_ms=2133 cb_bid=94858.79 cb_ask=94858.80 cb_mid=94858.79,1768698599830,1768698599830,55,255,94841.24,2133,94858.79,94858.80,94858.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:10:01.049326+00:00,1768698601.049326,WARNING,__main__,POLL_ONCE_ERROR,POLL_ONCE_ERROR error=%s,"POLL_ONCE_ERROR error=Client error '400 Bad Request' for url 'https://api.elections.kalshi.com/trade-api/v2/markets?limit=100&status=active&series_ticker=KXBTC15M&mve_filter=exclude'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400 | body={""error"":{""code"":""bad_request"",""message"":""bad request"",""details"":""invalid status filter""}}","Client error '400 Bad Request' for url 'https://api.elections.kalshi.com/trade-api/v2/markets?limit=100&status=active&series_ticker=KXBTC15M&mve_filter=exclude'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400 | body={""error"":{""code"":""bad_request"",""message"":""bad request"",""details"":""invalid status filter""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
