ts_utc_iso,ts_epoch,level,logger,message,exception
2026-01-17T06:01:14.227655+00:00,1768629674.227655,INFO,__main__,CSV_LOG enabled path=runs\btc15m_live_20260117_060114.csv,
2026-01-17T06:01:24.240522+00:00,1768629684.240522,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629683793 now_ms_local=1768629683793 trades_ingested=100 vwap_count=100 vwap_60s=95268.04 vwap_age_ms=1903 cb_bid=95267.41 cb_ask=95267.42 cb_mid=95267.42,
2026-01-17T06:01:25.437382+00:00,1768629685.437382,INFO,__main__,BALANCE available=$40.56 portfolio_value=$0.00,
2026-01-17T06:01:25.496526+00:00,1768629685.496526,INFO,__main__,06:01:25Z  KXBTC15M-26JAN170115-15  tte=13m34s  spot=$95267.42  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0200  p_up=44.39%  mkt=38.00%  EV_yes=4.39%  EV_no=-15.39%  decision=YES  kelly=1.03%  qty=1,
2026-01-17T06:01:25.496976+00:00,1768629685.496976,INFO,tradebot.tools.order_execution,ORDER KXBTC15M-26JAN170115-15 YES qty=1 @ 38c ($0.38) mode=taker_ioc fee_assumption=taker spot=$95267.42 strike=$95276.07 EV_after_fees=4.387% exp_profit=$0.04 exp_fee_total=$0.02 exp_fee_per_contract=$0.0200 exp_cost=$0.40 tte=814s,
2026-01-17T06:01:25.557477+00:00,1768629685.557477,INFO,tradebot.tools.order_execution,ORDER_ACK KXBTC15M-26JAN170115-15 side=YES order_id=10700c66-2049-4fec-9889-7c57f7909ca5,
2026-01-17T06:01:31.923125+00:00,1768629691.923125,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629691489 now_ms_local=1768629691489 trades_ingested=59 vwap_count=136 vwap_60s=95261.34 vwap_age_ms=585 cb_bid=95245.00 cb_ask=95245.01 cb_mid=95245.01,
2026-01-17T06:01:32.770160+00:00,1768629692.770160,INFO,__main__,BALANCE available=$40.17 portfolio_value=$0.44,
2026-01-17T06:01:32.827479+00:00,1768629692.827479,INFO,__main__,06:01:32Z  KXBTC15M-26JAN170115-15  tte=13m27s  spot=$95245.01  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=33.46%  mkt=33.00%  EV_yes=-1.54%  EV_no=-3.46%  decision=-  kelly=-  qty=-,
2026-01-17T06:01:39.900181+00:00,1768629699.900181,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629699461 now_ms_local=1768629699461 trades_ingested=2 vwap_count=121 vwap_60s=95261.15 vwap_age_ms=3324 cb_bid=95245.00 cb_ask=95245.01 cb_mid=95245.01,
2026-01-17T06:01:40.724590+00:00,1768629700.724590,INFO,__main__,BALANCE available=$40.17 portfolio_value=$0.44,
2026-01-17T06:01:40.774872+00:00,1768629700.774872,INFO,__main__,06:01:40Z  KXBTC15M-26JAN170115-15  tte=13m19s  spot=$95245.01  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=33.46%  mkt=33.00%  EV_yes=-1.54%  EV_no=-3.46%  decision=-  kelly=-  qty=-,
2026-01-17T06:01:50.495751+00:00,1768629710.495751,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629710021 now_ms_local=1768629710021 trades_ingested=2 vwap_count=111 vwap_60s=95261.06 vwap_age_ms=4299 cb_bid=95245.00 cb_ask=95245.01 cb_mid=95245.01,
2026-01-17T06:01:51.631449+00:00,1768629711.631449,INFO,__main__,BALANCE available=$40.17 portfolio_value=$0.44,
2026-01-17T06:01:51.737481+00:00,1768629711.737481,INFO,__main__,06:01:51Z  KXBTC15M-26JAN170115-15  tte=13m08s  spot=$95245.01  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=33.46%  mkt=33.00%  EV_yes=-1.54%  EV_no=-3.46%  decision=-  kelly=-  qty=-,
2026-01-17T06:01:59.869567+00:00,1768629719.869567,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629719470 now_ms_local=1768629719470 trades_ingested=16 vwap_count=99 vwap_60s=95260.83 vwap_age_ms=1808 cb_bid=95245.00 cb_ask=95245.01 cb_mid=95245.01,
2026-01-17T06:02:00.895929+00:00,1768629720.895929,INFO,__main__,BALANCE available=$40.17 portfolio_value=$0.32,
2026-01-17T06:02:00.997269+00:00,1768629720.997269,INFO,__main__,06:02:00Z  KXBTC15M-26JAN170115-15  tte=12m59s  spot=$95245.01  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=33.42%  mkt=33.00%  EV_yes=-1.58%  EV_no=-6.42%  decision=-  kelly=-  qty=-,
2026-01-17T06:02:07.018431+00:00,1768629727.018431,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629726623 now_ms_local=1768629726623 trades_ingested=10 vwap_count=105 vwap_60s=95260.38 vwap_age_ms=251 cb_bid=95245.00 cb_ask=95245.01 cb_mid=95245.01,
2026-01-17T06:02:07.933449+00:00,1768629727.933449,INFO,__main__,BALANCE available=$40.17 portfolio_value=$0.32,
2026-01-17T06:02:07.989437+00:00,1768629727.989437,INFO,__main__,06:02:07Z  KXBTC15M-26JAN170115-15  tte=12m52s  spot=$95245.01  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=33.42%  mkt=32.00%  EV_yes=-0.58%  EV_no=-4.42%  decision=-  kelly=-  qty=-,
2026-01-17T06:02:17.026989+00:00,1768629737.026989,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629736599 now_ms_local=1768629736599 trades_ingested=1 vwap_count=96 vwap_60s=95260.33 vwap_age_ms=5303 cb_bid=95245.00 cb_ask=95245.01 cb_mid=95245.01,
2026-01-17T06:02:18.014598+00:00,1768629738.014598,INFO,__main__,BALANCE available=$40.17 portfolio_value=$0.32,
2026-01-17T06:02:18.081817+00:00,1768629738.081817,INFO,__main__,06:02:17Z  KXBTC15M-26JAN170115-15  tte=12m42s  spot=$95245.01  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=33.42%  mkt=32.00%  EV_yes=-0.58%  EV_no=-4.42%  decision=-  kelly=-  qty=-,
2026-01-17T06:02:29.089681+00:00,1768629749.089681,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629748629 now_ms_local=1768629748629 trades_ingested=0 vwap_count=35 vwap_60s=95245.01 vwap_age_ms=17333 cb_bid=95239.59 cb_ask=95239.60 cb_mid=95239.60,
2026-01-17T06:02:30.052742+00:00,1768629750.052742,INFO,__main__,BALANCE available=$40.17 portfolio_value=$0.24,
2026-01-17T06:02:30.112595+00:00,1768629750.112595,INFO,__main__,06:02:29Z  KXBTC15M-26JAN170115-15  tte=12m30s  spot=$95239.60  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=29.57%  mkt=28.00%  EV_yes=-0.43%  EV_no=-9.57%  decision=-  kelly=-  qty=-,
2026-01-17T06:02:35.954378+00:00,1768629755.954378,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629755558 now_ms_local=1768629755558 trades_ingested=31 vwap_count=62 vwap_60s=95239.33 vwap_age_ms=1064 cb_bid=95235.84 cb_ask=95235.85 cb_mid=95235.85,
2026-01-17T06:02:37.054306+00:00,1768629757.054306,INFO,__main__,BALANCE available=$40.17 portfolio_value=$0.23,
2026-01-17T06:02:37.120437+00:00,1768629757.120437,INFO,__main__,06:02:36Z  KXBTC15M-26JAN170115-15  tte=12m23s  spot=$95235.85  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=29.57%  mkt=28.00%  EV_yes=-0.43%  EV_no=-4.57%  decision=-  kelly=-  qty=-,
2026-01-17T06:02:46.232272+00:00,1768629766.232272,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629765825 now_ms_local=1768629765825 trades_ingested=9 vwap_count=67 vwap_60s=95239.21 vwap_age_ms=3066 cb_bid=95235.84 cb_ask=95235.85 cb_mid=95235.85,
2026-01-17T06:02:47.253092+00:00,1768629767.253092,INFO,__main__,BALANCE available=$40.17 portfolio_value=$0.24,
2026-01-17T06:02:47.305426+00:00,1768629767.305426,INFO,__main__,06:02:46Z  KXBTC15M-26JAN170115-15  tte=12m13s  spot=$95235.85  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0200  p_up=29.57%  mkt=27.00%  EV_yes=0.57%  EV_no=-5.57%  decision=YES  kelly=0.35%  qty=1,
2026-01-17T06:02:47.305703+00:00,1768629767.305703,INFO,tradebot.tools.order_execution,ENTRY_BLOCK KXBTC15M-26JAN170115-15 side=YES ev_after_fees=0.0057 <= min_entry_edge=0.0250,
2026-01-17T06:02:58.229604+00:00,1768629778.229604,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629777778 now_ms_local=1768629777778 trades_ingested=0 vwap_count=51 vwap_60s=95238.88 vwap_age_ms=15019 cb_bid=95228.09 cb_ask=95228.10 cb_mid=95228.10,
2026-01-17T06:02:59.195579+00:00,1768629779.195579,INFO,__main__,BALANCE available=$40.17 portfolio_value=$0.36,
2026-01-17T06:02:59.253471+00:00,1768629779.253471,INFO,__main__,06:02:58Z  KXBTC15M-26JAN170115-15  tte=12m01s  spot=$95228.10  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=26.10%  mkt=27.00%  EV_yes=-2.90%  EV_no=-2.10%  decision=-  kelly=-  qty=-,
2026-01-17T06:03:05.159680+00:00,1768629785.159680,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629784715 now_ms_local=1768629784715 trades_ingested=50 vwap_count=92 vwap_60s=95235.67 vwap_age_ms=286 cb_bid=95228.09 cb_ask=95228.10 cb_mid=95228.10,
2026-01-17T06:03:06.144657+00:00,1768629786.144657,INFO,__main__,BALANCE available=$40.17 portfolio_value=$0.26,
2026-01-17T06:03:06.197905+00:00,1768629786.197905,INFO,__main__,06:03:05Z  KXBTC15M-26JAN170115-15  tte=11m54s  spot=$95228.10  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0200  p_up=26.08%  mkt=24.00%  EV_yes=0.08%  EV_no=-5.08%  decision=YES  kelly=0.27%  qty=1,
2026-01-17T06:03:06.198162+00:00,1768629786.198162,INFO,tradebot.tools.order_execution,ENTRY_BLOCK KXBTC15M-26JAN170115-15 side=YES ev_after_fees=0.0008 <= min_entry_edge=0.0250,
2026-01-17T06:03:13.245910+00:00,1768629793.245910,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629792456 now_ms_local=1768629792456 trades_ingested=72 vwap_count=162 vwap_60s=95220.78 vwap_age_ms=405 cb_bid=95210.77 cb_ask=95210.78 cb_mid=95210.77,
2026-01-17T06:03:14.524110+00:00,1768629794.524110,INFO,__main__,BALANCE available=$40.17 portfolio_value=$0.27,
2026-01-17T06:03:14.575334+00:00,1768629794.575334,INFO,__main__,06:03:13Z  KXBTC15M-26JAN170115-15  tte=11m46s  spot=$95210.77  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=21.84%  mkt=24.00%  EV_yes=-4.16%  EV_no=-8.84%  decision=-  kelly=-  qty=-,
2026-01-17T06:03:25.536804+00:00,1768629805.536804,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629805152 now_ms_local=1768629805152 trades_ingested=0 vwap_count=160 vwap_60s=95220.59 vwap_age_ms=13101 cb_bid=95193.46 cb_ask=95193.47 cb_mid=95193.46,
2026-01-17T06:03:26.457828+00:00,1768629806.457828,INFO,__main__,BALANCE available=$40.17 portfolio_value=$0.14,
2026-01-17T06:03:26.514693+00:00,1768629806.514693,INFO,__main__,06:03:25Z  KXBTC15M-26JAN170115-15  tte=11m34s  spot=$95193.46  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0100  p_up=18.70%  mkt=13.00%  EV_yes=4.70%  EV_no=-7.70%  decision=YES  kelly=0.65%  qty=1,
2026-01-17T06:03:26.515085+00:00,1768629806.515085,INFO,tradebot.tools.order_execution,ORDER KXBTC15M-26JAN170115-15 YES qty=1 @ 13c ($0.13) mode=taker_ioc fee_assumption=taker spot=$95196.67 strike=$95276.07 EV_after_fees=4.698% exp_profit=$0.05 exp_fee_total=$0.01 exp_fee_per_contract=$0.0100 exp_cost=$0.14 tte=694s,
2026-01-17T06:03:26.577423+00:00,1768629806.577423,INFO,tradebot.tools.order_execution,ORDER_ACK KXBTC15M-26JAN170115-15 side=YES order_id=55dd83a3-5990-4ad3-91dd-589b0b964832,
2026-01-17T06:03:37.876071+00:00,1768629817.876071,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629817423 now_ms_local=1768629817423 trades_ingested=0 vwap_count=128 vwap_60s=95218.31 vwap_age_ms=25372 cb_bid=95161.31 cb_ask=95161.32 cb_mid=95161.32,
2026-01-17T06:03:38.918196+00:00,1768629818.918196,INFO,__main__,BALANCE available=$40.04 portfolio_value=$0.28,
2026-01-17T06:03:38.981532+00:00,1768629818.981532,INFO,__main__,06:03:38Z  KXBTC15M-26JAN170115-15  tte=11m21s  spot=$95161.32  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0100  p_up=14.87%  mkt=10.00%  EV_yes=3.87%  EV_no=-7.87%  decision=YES  kelly=0.54%  qty=1,
2026-01-17T06:03:38.981879+00:00,1768629818.981879,INFO,tradebot.tools.order_execution,ORDER KXBTC15M-26JAN170115-15 YES qty=1 @ 10c ($0.10) mode=taker_ioc fee_assumption=taker spot=$95161.32 strike=$95276.07 EV_after_fees=3.870% exp_profit=$0.04 exp_fee_total=$0.01 exp_fee_per_contract=$0.0100 exp_cost=$0.11 tte=681s,
2026-01-17T06:03:39.034188+00:00,1768629819.034188,INFO,tradebot.tools.order_execution,ORDER_ACK KXBTC15M-26JAN170115-15 side=YES order_id=cc9467b3-d5b2-4c5a-b2cd-58bb2a6a8250,
2026-01-17T06:03:50.310488+00:00,1768629830.310488,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629829849 now_ms_local=1768629829849 trades_ingested=100 vwap_count=210 vwap_60s=95198.92 vwap_age_ms=12440 cb_bid=95176.14 cb_ask=95176.15 cb_mid=95176.14,
2026-01-17T06:03:51.398053+00:00,1768629831.398053,INFO,__main__,BALANCE available=$39.94 portfolio_value=$0.42,
2026-01-17T06:03:51.454273+00:00,1768629831.454273,INFO,__main__,06:03:50Z  KXBTC15M-26JAN170115-15  tte=11m09s  spot=$95176.14  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0100  p_up=16.11%  mkt=11.00%  EV_yes=4.11%  EV_no=-7.11%  decision=YES  kelly=0.57%  qty=1,
2026-01-17T06:03:51.454607+00:00,1768629831.454607,INFO,tradebot.tools.order_execution,ORDER KXBTC15M-26JAN170115-15 YES qty=1 @ 11c ($0.11) mode=taker_ioc fee_assumption=taker spot=$95170.51 strike=$95276.07 EV_after_fees=4.112% exp_profit=$0.04 exp_fee_total=$0.01 exp_fee_per_contract=$0.0100 exp_cost=$0.12 tte=669s,
2026-01-17T06:03:51.515024+00:00,1768629831.515024,INFO,tradebot.tools.order_execution,ORDER_ACK KXBTC15M-26JAN170115-15 side=YES order_id=07979fef-efcf-4f82-9d39-96966514b947,
2026-01-17T06:04:00.644821+00:00,1768629840.644821,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629840177 now_ms_local=1768629840177 trades_ingested=53 vwap_count=236 vwap_60s=95190.58 vwap_age_ms=2903 cb_bid=95181.91 cb_ask=95181.92 cb_mid=95181.92,
2026-01-17T06:04:01.566030+00:00,1768629841.566030,INFO,__main__,BALANCE available=$39.82 portfolio_value=$0.44,
2026-01-17T06:04:01.621701+00:00,1768629841.621701,INFO,__main__,06:04:01Z  KXBTC15M-26JAN170115-15  tte=10m58s  spot=$95181.92  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0100  p_up=15.14%  mkt=12.00%  EV_yes=2.14%  EV_no=-5.14%  decision=YES  kelly=0.36%  qty=1,
2026-01-17T06:04:01.621956+00:00,1768629841.621956,INFO,tradebot.tools.order_execution,ENTRY_BLOCK KXBTC15M-26JAN170115-15 side=YES ev_after_fees=0.0214 <= min_entry_edge=0.0250,
2026-01-17T06:04:12.612251+00:00,1768629852.612251,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629852107 now_ms_local=1768629852107 trades_ingested=0 vwap_count=153 vwap_60s=95166.62 vwap_age_ms=14833 cb_bid=95193.45 cb_ask=95193.46 cb_mid=95193.46,
2026-01-17T06:04:13.732651+00:00,1768629853.732651,INFO,__main__,BALANCE available=$39.82 portfolio_value=$0.48,
2026-01-17T06:04:13.786864+00:00,1768629853.786864,INFO,__main__,06:04:13Z  KXBTC15M-26JAN170115-15  tte=10m46s  spot=$95193.46  strike=$95276.07  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0100  p_up=18.49%  mkt=14.00%  EV_yes=3.49%  EV_no=-6.49%  decision=YES  kelly=0.52%  qty=1,
2026-01-17T06:04:13.787152+00:00,1768629853.787152,INFO,tradebot.tools.order_execution,ORDER KXBTC15M-26JAN170115-15 YES qty=1 @ 14c ($0.14) mode=taker_ioc fee_assumption=taker spot=$95193.46 strike=$95276.07 EV_after_fees=3.486% exp_profit=$0.03 exp_fee_total=$0.01 exp_fee_per_contract=$0.0100 exp_cost=$0.15 tte=646s,
2026-01-17T06:04:13.838510+00:00,1768629853.838510,INFO,tradebot.tools.order_execution,ORDER_ACK KXBTC15M-26JAN170115-15 side=YES order_id=5829eaee-f481-43fd-852d-95f9948898e2,
2026-01-17T06:04:20.705735+00:00,1768629860.705735,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768629860264 now_ms_local=1768629860264 trades_ingested=39 vwap_count=192 vwap_60s=95168.73 vwap_age_ms=302 cb_bid=95193.45 cb_ask=95193.46 cb_mid=95193.46,
