ts_utc_iso,ts_epoch,level,logger,event,msg_template,message,arg0,arg1,arg2,arg3,arg4,arg5,arg6,arg7,arg8,arg9,arg10,arg11,arg12,arg13,arg14,arg15,arg16,arg17,arg18,arg19,run_id,poll_id,path,ticker,side,action,decision,kelly_fraction,qty,price_cents,price_dollars,spot_usd,strike_usd,strike_src,tte_s,mode,time_in_force,fee_assumption,fee_per_contract,bankroll_usd,portfolio_value_usd,ev_after_fees,p_yes,p_no,market_p_yes,market_p_no,reason,order_id,diff_pct,max_pct,error,error_type,fields_json,exception
2026-01-18T22:57:14.528012+00:00,1768777034.528012,INFO,__main__,CSV_LOG,CSV_LOG enabled path=%s run_id=%s,CSV_LOG enabled path=runs\btc15m_live_v2_20260118_225714.csv run_id=20260118_225714_fabd3f8e,runs\btc15m_live_v2_20260118_225714.csv,20260118_225714_fabd3f8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T22:57:23.081968+00:00,1768777043.081968,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=95450.79 kr_mid=95459.15 composite=95454.97 diff=-8.36,95450.79,95459.15,95454.97,-8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T22:57:23.082224+00:00,1768777043.082224,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768777042602 now_ms_local=1768777041824 trades_ingested=100 vwap_count=100 vwap_60s=95451.22 vwap_age_ms=0 cb_bid=95450.78 cb_ask=95450.79 cb_mid=95450.79,1768777042602,1768777041824,100,100,95451.22,0,95450.78,95450.79,95450.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T22:57:24.451859+00:00,1768777044.451859,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$0.01 portfolio_value=$0.00,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T22:57:24.556114+00:00,1768777044.556114,INFO,__main__,,22:57:23Z  KXBTC15M-26JAN181800-00  tte=2m36s  spot=$95451.22  strike=$95438.79  spot_src=vwap_60s  fee_mode=taker  fee/c=-  p_up=72.32%  mkt=72.00%  EV_yes=-1.68%  EV_no=-3.32%  decision=-  kelly=-  qty=-,22:57:23Z  KXBTC15M-26JAN181800-00  tte=2m36s  spot=$95451.22  strike=$95438.79  spot_src=vwap_60s  fee_mode=taker  fee/c=-  p_up=72.32%  mkt=72.00%  EV_yes=-1.68%  EV_no=-3.32%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T22:57:24.556441+00:00,1768777044.556441,INFO,__main__,PRED_SNAPSHOT,PRED_SNAPSHOT %s,PRED_SNAPSHOT KXBTC15M-26JAN181800-00,KXBTC15M-26JAN181800-00,,,,,,,,,,,,,,,,,,,,20260118_225714_fabd3f8e,0,,KXBTC15M-26JAN181800-00,,,,,,,,95451.21640605634,95438.79,floor_strike,156,,,taker,,,,,0.7231698632240295,0.27683013677597046,0.72,0.29,,,,,,,"{""coinbase_best_ask"": 95450.79, ""coinbase_best_bid"": 95450.78, ""coinbase_mid_usd"": 95450.785, ""coinbase_vwap_60s"": 95451.21640605634, ""coinbase_vwap_age_ms"": 0, ""coinbase_vwap_count"": 100, ""spot_source"": ""vwap_60s""}",
2026-01-18T22:57:32.355412+00:00,1768777052.355412,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=95450.79 kr_mid=95459.15 composite=95454.97 diff=-8.36,95450.79,95459.15,95454.97,-8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T22:57:32.355661+00:00,1768777052.355661,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768777051363 now_ms_local=1768777051363 trades_ingested=46 vwap_count=146 vwap_60s=95451.14 vwap_age_ms=254 cb_bid=95450.78 cb_ask=95450.79 cb_mid=95450.79,1768777051363,1768777051363,46,146,95451.14,254,95450.78,95450.79,95450.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T22:57:33.368829+00:00,1768777053.368829,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$0.01 portfolio_value=$0.00,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T22:57:33.420448+00:00,1768777053.420448,INFO,__main__,,22:57:32Z  KXBTC15M-26JAN181800-00  tte=2m27s  spot=$95451.14  strike=$95438.79  spot_src=vwap_60s  fee_mode=taker  fee/c=-  p_up=72.32%  mkt=72.00%  EV_yes=-1.68%  EV_no=-3.32%  decision=-  kelly=-  qty=-,22:57:32Z  KXBTC15M-26JAN181800-00  tte=2m27s  spot=$95451.14  strike=$95438.79  spot_src=vwap_60s  fee_mode=taker  fee/c=-  p_up=72.32%  mkt=72.00%  EV_yes=-1.68%  EV_no=-3.32%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
