ts_utc_iso,ts_epoch,level,logger,message,exception
2026-01-14T21:02:14.695426+00:00,1768424534.695426,INFO,__main__,CSV_LOG enabled path=runs\btc15m_live_20260114_210214.csv,
2026-01-14T21:02:17.437433+00:00,1768424537.437433,INFO,__main__,BALANCE available=$21.93 portfolio_value=$0.03,
2026-01-14T21:02:17.488667+00:00,1768424537.488667,INFO,__main__,21:02:16Z  KXBTC15M-26JAN141615-15  tte=12m43s  spot=$97494.00  strike=$97654.80  fee_mode=taker  fee/c=$0.0200  p_up=14.62%  mkt=19.00%  EV_yes=-6.38%  EV_no=1.38%  decision=NO  kelly=1.88%  qty=0,
2026-01-14T21:02:23.623632+00:00,1768424543.623632,INFO,__main__,BALANCE available=$21.93 portfolio_value=$0.03,
2026-01-14T21:02:23.681273+00:00,1768424543.681273,INFO,__main__,21:02:23Z  KXBTC15M-26JAN141615-15  tte=12m36s  spot=$97472.60  strike=$97654.80  fee_mode=taker  fee/c=$0.0100  p_up=12.01%  mkt=19.00%  EV_yes=-8.99%  EV_no=3.99%  decision=NO  kelly=2.94%  qty=0,
2026-01-14T21:02:29.671291+00:00,1768424549.671291,INFO,__main__,BALANCE available=$21.93 portfolio_value=$0.03,
2026-01-14T21:02:29.724701+00:00,1768424549.724701,INFO,__main__,21:02:29Z  KXBTC15M-26JAN141615-15  tte=12m30s  spot=$97473.99  strike=$97654.80  fee_mode=taker  fee/c=$0.0100  p_up=12.58%  mkt=19.00%  EV_yes=-8.42%  EV_no=2.42%  decision=NO  kelly=2.14%  qty=0,
2026-01-14T21:02:35.643856+00:00,1768424555.643856,INFO,__main__,BALANCE available=$21.93 portfolio_value=$0.03,
2026-01-14T21:02:35.699204+00:00,1768424555.699204,INFO,__main__,21:02:35Z  KXBTC15M-26JAN141615-15  tte=12m24s  spot=$97451.11  strike=$97654.80  fee_mode=taker  fee/c=$0.0100  p_up=11.74%  mkt=16.00%  EV_yes=-5.26%  EV_no=1.26%  decision=NO  kelly=1.62%  qty=0,
2026-01-14T21:02:41.538736+00:00,1768424561.538736,INFO,__main__,BALANCE available=$21.93 portfolio_value=$0.03,
2026-01-14T21:02:41.595865+00:00,1768424561.595865,INFO,__main__,21:02:41Z  KXBTC15M-26JAN141615-15  tte=12m18s  spot=$97456.01  strike=$97654.80  fee_mode=taker  fee/c=$0.0100  p_up=11.74%  mkt=16.00%  EV_yes=-5.26%  EV_no=2.26%  decision=NO  kelly=2.18%  qty=0,
2026-01-14T21:02:47.537964+00:00,1768424567.537964,INFO,__main__,BALANCE available=$21.93 portfolio_value=$0.03,
2026-01-14T21:02:47.596789+00:00,1768424567.596789,INFO,__main__,21:02:47Z  KXBTC15M-26JAN141615-15  tte=12m12s  spot=$97500.01  strike=$97654.80  fee_mode=taker  fee/c=$0.0200  p_up=15.47%  mkt=21.00%  EV_yes=-7.53%  EV_no=0.53%  decision=NO  kelly=1.41%  qty=0,
2026-01-14T21:02:53.666456+00:00,1768424573.666456,INFO,__main__,BALANCE available=$21.93 portfolio_value=$0.00,
