ts_utc_iso,ts_epoch,level,logger,event,msg_template,message,arg0,arg1,arg2,arg3,arg4,arg5,arg6,arg7,arg8,arg9,arg10,arg11,arg12,arg13,arg14,arg15,arg16,arg17,arg18,arg19,run_id,poll_id,path,ticker,side,action,decision,kelly_fraction,qty,price_cents,price_dollars,spot_usd,strike_usd,strike_src,tte_s,mode,time_in_force,fee_assumption,fee_per_contract,bankroll_usd,portfolio_value_usd,ev_after_fees,p_yes,p_no,market_p_yes,market_p_no,reason,order_id,diff_pct,max_pct,error,error_type,fields_json,exception
2026-01-19T19:56:42.965689+00:00,1768852602.965689,INFO,__main__,CSV_LOG,CSV_LOG enabled path=%s run_id=%s,CSV_LOG enabled path=runs\btc15m_live_v2_20260119_195642.csv run_id=20260119_195642_47f8c2d5,runs\btc15m_live_v2_20260119_195642.csv,20260119_195642_47f8c2d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-19T19:56:46.375290+00:00,1768852606.375290,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=93042.02 kr_mid=93046.85 composite=93044.44 diff=-4.83,93042.02,93046.85,93044.44,-4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-19T19:56:46.375646+00:00,1768852606.375646,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768852605387 now_ms_local=1768852605387 trades_ingested=100 vwap_count=100 vwap_60s=93042.37 vwap_age_ms=1117 cb_bid=93042.02 cb_ask=93042.03 cb_mid=93042.02,1768852605387,1768852605387,100,100,93042.37,1117,93042.02,93042.03,93042.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-19T19:56:47.993047+00:00,1768852607.993047,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$0.01 portfolio_value=$0.00,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-19T19:56:48.051446+00:00,1768852608.051446,INFO,__main__,,19:56:47Z  KXBTC15M-26JAN191500-00  tte=3m12s  spot=$93042.37  strike=$93075.13  spot_src=vwap_60s  fee_mode=taker  fee/c=$0.0200  p_up=20.30%  mkt=18.00%  EV_yes=0.30%  EV_no=-4.30%  decision=YES  kelly=0.28%  qty=0,19:56:47Z  KXBTC15M-26JAN191500-00  tte=3m12s  spot=$93042.37  strike=$93075.13  spot_src=vwap_60s  fee_mode=taker  fee/c=$0.0200  p_up=20.30%  mkt=18.00%  EV_yes=0.30%  EV_no=-4.30%  decision=YES  kelly=0.28%  qty=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-19T19:56:48.051769+00:00,1768852608.051769,INFO,__main__,PRED_SNAPSHOT,PRED_SNAPSHOT %s,PRED_SNAPSHOT KXBTC15M-26JAN191500-00,KXBTC15M-26JAN191500-00,,,,,,,,,,,,,,,,,,,,20260119_195642_47f8c2d5,0,,KXBTC15M-26JAN191500-00,,,YES,0.00279965102672577,0,,,93042.37240499699,93075.13,floor_strike,192,,,taker,,,,,0.2029571384191513,0.7970428615808487,0.18,0.83,,,,,,,"{""coinbase_best_ask"": 93042.03, ""coinbase_best_bid"": 93042.02, ""coinbase_mid_usd"": 93042.025, ""coinbase_vwap_60s"": 93042.37240499699, ""coinbase_vwap_age_ms"": 1117, ""coinbase_vwap_count"": 100, ""spot_source"": ""vwap_60s""}",
2026-01-19T19:56:55.494161+00:00,1768852615.494161,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=93042.05 kr_mid=93046.55 composite=93044.30 diff=-4.50,93042.05,93046.55,93044.30,-4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-19T19:56:55.494581+00:00,1768852615.494581,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768852614559 now_ms_local=1768852614559 trades_ingested=44 vwap_count=144 vwap_60s=93042.27 vwap_age_ms=1226 cb_bid=93041.99 cb_ask=93042.12 cb_mid=93042.05,1768852614559,1768852614559,44,144,93042.27,1226,93041.99,93042.12,93042.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-19T19:56:56.623583+00:00,1768852616.623583,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$0.01 portfolio_value=$0.00,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-19T19:56:56.674757+00:00,1768852616.674757,INFO,__main__,,19:56:56Z  KXBTC15M-26JAN191500-00  tte=3m03s  spot=$93042.27  strike=$93075.13  spot_src=vwap_60s  fee_mode=taker  fee/c=$0.0100  p_up=20.30%  mkt=17.00%  EV_yes=2.30%  EV_no=-6.30%  decision=YES  kelly=0.40%  qty=0,19:56:56Z  KXBTC15M-26JAN191500-00  tte=3m03s  spot=$93042.27  strike=$93075.13  spot_src=vwap_60s  fee_mode=taker  fee/c=$0.0100  p_up=20.30%  mkt=17.00%  EV_yes=2.30%  EV_no=-6.30%  decision=YES  kelly=0.40%  qty=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
