ts_utc_iso,ts_epoch,level,logger,event,msg_template,message,arg0,arg1,arg2,arg3,arg4,arg5,arg6,arg7,arg8,arg9,arg10,arg11,arg12,arg13,arg14,arg15,arg16,arg17,arg18,arg19,run_id,poll_id,path,ticker,side,action,decision,kelly_fraction,qty,price_cents,price_dollars,spot_usd,strike_usd,strike_src,tte_s,mode,time_in_force,fee_assumption,fee_per_contract,bankroll_usd,portfolio_value_usd,ev_after_fees,p_yes,p_no,market_p_yes,market_p_no,reason,order_id,diff_pct,max_pct,error,error_type,fields_json,exception
2026-01-18T01:13:22.571182+00:00,1768698802.571182,INFO,__main__,CSV_LOG,CSV_LOG enabled path=%s run_id=%s,CSV_LOG enabled path=runs\btc15m_live_v2_20260118_011322.csv run_id=20260118_011322_426d64af,runs\btc15m_live_v2_20260118_011322.csv,20260118_011322_426d64af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:13:28.805048+00:00,1768698808.805048,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=94910.04 kr_mid=94874.95 composite=94892.50 diff=+35.10,94910.04,94874.95,94892.50,+35.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:13:28.805466+00:00,1768698808.805466,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768698807650 now_ms_local=1768698807650 trades_ingested=100 vwap_count=100 vwap_60s=94866.34 vwap_age_ms=2774 cb_bid=94910.04 cb_ask=94910.05 cb_mid=94910.04,1768698807650,1768698807650,100,100,94866.34,2774,94910.04,94910.05,94910.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:13:30.264673+00:00,1768698810.264673,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$20.64 portfolio_value=$0.99,20.64,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:13:30.321096+00:00,1768698810.321096,INFO,__main__,,01:13:29Z  KXBTC15M-26JAN172015-15  tte=1m30s  spot=$94910.04  strike=$95069.63  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=0.14%  mkt=1.00%  EV_yes=-1.86%  EV_no=0.86%  decision=NO  kelly=8.59%  qty=1,01:13:29Z  KXBTC15M-26JAN172015-15  tte=1m30s  spot=$94910.04  strike=$95069.63  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=0.14%  mkt=1.00%  EV_yes=-1.86%  EV_no=0.86%  decision=NO  kelly=8.59%  qty=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:13:30.321404+00:00,1768698810.321404,INFO,__main__,PRED_SNAPSHOT,PRED_SNAPSHOT %s,PRED_SNAPSHOT KXBTC15M-26JAN172015-15,KXBTC15M-26JAN172015-15,,,,,,,,,,,,,,,,,,,,20260118_011322_426d64af,0,,KXBTC15M-26JAN172015-15,,,NO,0.08589063761755826,1,,,94910.045,95069.63,floor_strike,90,,,taker,,,,,0.001410936238244176,0.9985890637617558,0.01,0.99,,,,,,,"{""coinbase_best_ask"": 94910.05, ""coinbase_best_bid"": 94910.04, ""coinbase_mid_usd"": 94910.045, ""coinbase_vwap_60s"": 94866.34260122893, ""coinbase_vwap_age_ms"": 2774, ""coinbase_vwap_count"": 100, ""spot_source"": ""coinbase_mid""}",
2026-01-18T01:13:30.321734+00:00,1768698810.321734,INFO,__main__,,01:13:29Z  KXBTC15M-26JAN172030-30  tte=16m30s  spot=-  strike=$2026.00  spot_src=-  fee_mode=taker  fee/c=-  p_up=-  mkt=-  EV_yes=-  EV_no=-  decision=-  kelly=-  qty=-  error=missing market_p_yes/market_p_no,01:13:29Z  KXBTC15M-26JAN172030-30  tte=16m30s  spot=-  strike=$2026.00  spot_src=-  fee_mode=taker  fee/c=-  p_up=-  mkt=-  EV_yes=-  EV_no=-  decision=-  kelly=-  qty=-  error=missing market_p_yes/market_p_no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:13:30.321902+00:00,1768698810.321902,INFO,__main__,PRED_SNAPSHOT,PRED_SNAPSHOT %s,PRED_SNAPSHOT KXBTC15M-26JAN172030-30,KXBTC15M-26JAN172030-30,,,,,,,,,,,,,,,,,,,,20260118_011322_426d64af,0,,KXBTC15M-26JAN172030-30,,,,,,,,,2026.0,rules_primary,990,,,taker,,,,,,,,,,,,,missing market_p_yes/market_p_no,signal_error,"{""coinbase_best_ask"": 94910.05, ""coinbase_best_bid"": 94910.04, ""coinbase_mid_usd"": 94910.045, ""coinbase_vwap_60s"": 94866.34260122893, ""coinbase_vwap_age_ms"": 2774, ""coinbase_vwap_count"": 100, ""spot_source"": null}",
2026-01-18T01:13:30.322168+00:00,1768698810.322168,INFO,tradebot.tools.order_execution,ENTRY_BLOCK,ENTRY_BLOCK %s side=%s ev_after_fees=%.4f <= min_entry_edge=%.4f (tte=%ds threshold=%ds),ENTRY_BLOCK KXBTC15M-26JAN172015-15 side=NO ev_after_fees=0.0086 <= min_entry_edge=0.0500 (tte=90s threshold=300s),KXBTC15M-26JAN172015-15,NO,0.008589063761755833,0.05,90,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:13:30.322335+00:00,1768698810.322335,INFO,tradebot.tools.order_execution,ORDER_BLOCK,ORDER_BLOCK %s side=%s reason_block=min_entry_edge,ORDER_BLOCK KXBTC15M-26JAN172015-15 side=NO reason_block=min_entry_edge,KXBTC15M-26JAN172015-15,NO,,,,,,,,,,,,,,,,,,,20260118_011322_426d64af,0,,KXBTC15M-26JAN172015-15,NO,,,,,,,,,,90,,,,,,,0.008589063761755833,,,,,min_entry_edge,,,,,,"{""effective_min_entry_edge"": 0.05}",
