ts_utc_iso,ts_epoch,level,logger,message,exception
2026-01-14T02:13:52.361747+00:00,1768356832.361747,INFO,__main__,CSV_LOG enabled path=runs\btc15m_live_20260114_021352.csv,
2026-01-14T02:13:54.960973+00:00,1768356834.960973,INFO,__main__,BALANCE available=$45.98 portfolio_value=$0.00,
2026-01-14T02:13:55.017918+00:00,1768356835.017918,INFO,__main__,02:13:54Z  KXBTC15M-26JAN132115-15  tte=1m05s  spot=$95442.01  strike=$95273.33  fee_mode=taker  fee/c=-  p_up=99.96%  mkt=99.00%  EV_yes=0.96%  EV_no=-1.96%  decision=YES  kelly=9.60%  qty=4,
2026-01-14T02:13:55.018218+00:00,1768356835.018218,INFO,tradebot.tools.order_execution,ENTRY_BLOCK KXBTC15M-26JAN132115-15 side=YES ev_after_fees=0.0096 <= min_entry_edge=0.0250,
2026-01-14T02:14:00.459099+00:00,1768356840.459099,INFO,__main__,No active markets found,
2026-01-14T02:14:05.900783+00:00,1768356845.900783,INFO,__main__,No active markets found,
2026-01-14T02:14:11.332076+00:00,1768356851.332076,INFO,__main__,No active markets found,
2026-01-14T02:14:16.843358+00:00,1768356856.843358,INFO,__main__,No active markets found,
2026-01-14T02:14:22.336870+00:00,1768356862.336870,INFO,__main__,No active markets found,
2026-01-14T02:14:27.885761+00:00,1768356867.885761,INFO,__main__,No active markets found,
2026-01-14T02:14:33.352797+00:00,1768356873.352797,INFO,__main__,No active markets found,
2026-01-14T02:14:38.768133+00:00,1768356878.768133,INFO,__main__,No active markets found,
2026-01-14T02:14:44.215877+00:00,1768356884.215877,INFO,__main__,No active markets found,
2026-01-14T02:14:49.652624+00:00,1768356889.652624,INFO,__main__,No active markets found,
2026-01-14T02:14:55.190296+00:00,1768356895.190296,INFO,__main__,No active markets found,
2026-01-14T02:15:01.353510+00:00,1768356901.353510,INFO,__main__,BALANCE available=$45.98 portfolio_value=$0.00,
2026-01-14T02:15:01.408676+00:00,1768356901.408676,INFO,__main__,02:15:00Z  KXBTC15M-26JAN132130-30  tte=14m59s  spot=$95455.97  strike=$2026.00  fee_mode=taker  fee/c=$0.0100  p_up=97.06%  mkt=89.00%  EV_yes=7.06%  EV_no=-54.06%  decision=YES  kelly=7.32%  qty=3,
2026-01-14T02:15:01.408943+00:00,1768356901.408943,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN132130-30 tte=899s > max_tte=840s,
2026-01-14T02:15:07.219224+00:00,1768356907.219224,INFO,__main__,BALANCE available=$45.98 portfolio_value=$0.00,
2026-01-14T02:15:07.275435+00:00,1768356907.275435,INFO,__main__,02:15:06Z  KXBTC15M-26JAN132130-30  tte=14m53s  spot=$95439.44  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=97.06%  mkt=80.00%  EV_yes=15.06%  EV_no=-54.06%  decision=YES  kelly=8.53%  qty=4,
2026-01-14T02:15:07.275751+00:00,1768356907.275751,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN132130-30 tte=893s > max_tte=840s,
2026-01-14T02:15:13.100735+00:00,1768356913.100735,INFO,__main__,BALANCE available=$45.98 portfolio_value=$0.00,
2026-01-14T02:15:13.151152+00:00,1768356913.151152,INFO,__main__,02:15:12Z  KXBTC15M-26JAN132130-30  tte=14m47s  spot=$95439.42  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=97.06%  mkt=70.00%  EV_yes=25.06%  EV_no=-54.06%  decision=YES  kelly=9.02%  qty=5,
2026-01-14T02:15:13.151414+00:00,1768356913.151414,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN132130-30 tte=887s > max_tte=840s,
2026-01-14T02:15:19.006135+00:00,1768356919.006135,INFO,__main__,BALANCE available=$45.98 portfolio_value=$0.00,
2026-01-14T02:15:19.059694+00:00,1768356919.059694,INFO,__main__,02:15:18Z  KXBTC15M-26JAN132130-30  tte=14m41s  spot=$95430.00  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=97.06%  mkt=70.00%  EV_yes=25.06%  EV_no=-53.06%  decision=YES  kelly=9.02%  qty=5,
2026-01-14T02:15:19.059936+00:00,1768356919.059936,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN132130-30 tte=881s > max_tte=840s,
2026-01-14T02:15:24.953350+00:00,1768356924.953350,INFO,__main__,BALANCE available=$45.98 portfolio_value=$0.00,
2026-01-14T02:15:25.003995+00:00,1768356925.003995,INFO,__main__,02:15:24Z  KXBTC15M-26JAN132130-30  tte=14m35s  spot=$95430.01  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=97.06%  mkt=60.00%  EV_yes=35.06%  EV_no=-54.06%  decision=YES  kelly=9.26%  qty=6,
2026-01-14T02:15:25.004315+00:00,1768356925.004315,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN132130-30 tte=875s > max_tte=840s,
