ts_utc_iso,ts_epoch,level,logger,message,exception
2026-01-13T04:14:18.884348+00:00,1768277658.884348,INFO,__main__,CSV_LOG enabled path=runs\btc15m_live_20260113_041418.csv,
2026-01-13T04:14:22.141853+00:00,1768277662.141853,INFO,__main__,No active markets found,
2026-01-13T04:14:27.782547+00:00,1768277667.782547,INFO,__main__,No active markets found,
2026-01-13T04:14:33.281180+00:00,1768277673.281180,INFO,__main__,No active markets found,
2026-01-13T04:14:38.768706+00:00,1768277678.768706,INFO,__main__,No active markets found,
2026-01-13T04:14:44.363817+00:00,1768277684.363817,INFO,__main__,No active markets found,
2026-01-13T04:14:49.977481+00:00,1768277689.977481,INFO,__main__,No active markets found,
2026-01-13T04:14:55.580207+00:00,1768277695.580207,INFO,__main__,No active markets found,
2026-01-13T04:15:01.811286+00:00,1768277701.811286,INFO,__main__,BALANCE available=$52.74 portfolio_value=$0.02,
2026-01-13T04:15:01.875055+00:00,1768277701.875055,INFO,__main__,04:15:01Z  KXBTC15M-26JAN122330-30  tte=14m58s  spot=$91349.16  strike=$2026.00  fee_mode=taker  fee/c=$0.0100  p_up=96.51%  mkt=93.00%  EV_yes=2.51%  EV_no=-53.51%  decision=YES  kelly=5.02%  qty=2,
2026-01-13T04:15:01.875490+00:00,1768277701.875490,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN122330-30 tte=898s > max_tte=840s,
2026-01-13T04:15:07.928156+00:00,1768277707.928156,INFO,__main__,BALANCE available=$52.74 portfolio_value=$0.02,
2026-01-13T04:15:07.996573+00:00,1768277707.996573,INFO,__main__,04:15:07Z  KXBTC15M-26JAN122330-30  tte=14m52s  spot=$91348.36  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.51%  mkt=78.00%  EV_yes=16.51%  EV_no=-35.51%  decision=YES  kelly=8.41%  qty=5,
2026-01-13T04:15:07.996855+00:00,1768277707.996855,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN122330-30 tte=892s > max_tte=840s,
2026-01-13T04:15:14.098587+00:00,1768277714.098587,INFO,__main__,BALANCE available=$52.74 portfolio_value=$0.02,
2026-01-13T04:15:14.163806+00:00,1768277714.163806,INFO,__main__,04:15:13Z  KXBTC15M-26JAN122330-30  tte=14m46s  spot=$91354.99  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.51%  mkt=78.00%  EV_yes=16.51%  EV_no=-53.51%  decision=YES  kelly=8.41%  qty=5,
2026-01-13T04:15:14.164077+00:00,1768277714.164077,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN122330-30 tte=886s > max_tte=840s,
2026-01-13T04:15:20.089281+00:00,1768277720.089281,INFO,__main__,BALANCE available=$52.74 portfolio_value=$0.02,
2026-01-13T04:15:20.149538+00:00,1768277720.149538,INFO,__main__,04:15:19Z  KXBTC15M-26JAN122330-30  tte=14m40s  spot=$91355.00  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.51%  mkt=78.00%  EV_yes=16.51%  EV_no=-53.51%  decision=YES  kelly=8.41%  qty=5,
2026-01-13T04:15:20.149868+00:00,1768277720.149868,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN122330-30 tte=880s > max_tte=840s,
2026-01-13T04:15:26.249188+00:00,1768277726.249188,INFO,__main__,BALANCE available=$52.74 portfolio_value=$0.02,
2026-01-13T04:15:26.304417+00:00,1768277726.304417,INFO,__main__,04:15:25Z  KXBTC15M-26JAN122330-30  tte=14m34s  spot=$91355.00  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=96.51%  mkt=55.00%  EV_yes=39.51%  EV_no=-53.51%  decision=YES  kelly=9.23%  qty=8,
2026-01-13T04:15:26.304710+00:00,1768277726.304710,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN122330-30 tte=874s > max_tte=840s,
2026-01-13T04:15:32.424340+00:00,1768277732.424340,INFO,__main__,BALANCE available=$52.74 portfolio_value=$0.02,
2026-01-13T04:15:32.484291+00:00,1768277732.484291,INFO,__main__,04:15:31Z  KXBTC15M-26JAN122330-30  tte=14m28s  spot=$91355.00  strike=$91353.14  fee_mode=taker  fee/c=-  p_up=49.30%  mkt=54.00%  EV_yes=-6.70%  EV_no=-8.30%  decision=-  kelly=-  qty=-,
2026-01-13T04:15:38.428322+00:00,1768277738.428322,INFO,__main__,BALANCE available=$52.74 portfolio_value=$0.02,
2026-01-13T04:15:38.487161+00:00,1768277738.487161,INFO,__main__,04:15:37Z  KXBTC15M-26JAN122330-30  tte=14m22s  spot=$91344.91  strike=$91353.14  fee_mode=taker  fee/c=$0.0200  p_up=43.12%  mkt=49.00%  EV_yes=-7.88%  EV_no=1.88%  decision=NO  kelly=0.83%  qty=0,
2026-01-13T04:15:44.456721+00:00,1768277744.456721,INFO,__main__,BALANCE available=$52.74 portfolio_value=$0.02,
2026-01-13T04:15:44.516030+00:00,1768277744.516030,INFO,__main__,04:15:43Z  KXBTC15M-26JAN122330-30  tte=14m16s  spot=$91354.33  strike=$91353.14  fee_mode=taker  fee/c=-  p_up=49.18%  mkt=52.00%  EV_yes=-4.82%  EV_no=-1.18%  decision=-  kelly=-  qty=-,
2026-01-13T04:15:50.473458+00:00,1768277750.473458,INFO,__main__,BALANCE available=$52.74 portfolio_value=$0.02,
2026-01-13T04:15:50.542087+00:00,1768277750.542087,INFO,__main__,04:15:49Z  KXBTC15M-26JAN122330-30  tte=14m10s  spot=$91362.41  strike=$91353.14  fee_mode=taker  fee/c=$0.0200  p_up=57.81%  mkt=55.00%  EV_yes=0.81%  EV_no=-8.81%  decision=YES  kelly=0.62%  qty=0,
2026-01-13T04:15:56.486435+00:00,1768277756.486435,INFO,__main__,BALANCE available=$52.74 portfolio_value=$0.02,
2026-01-13T04:15:56.545252+00:00,1768277756.545252,INFO,__main__,04:15:55Z  KXBTC15M-26JAN122330-30  tte=14m04s  spot=$91356.75  strike=$91353.14  fee_mode=taker  fee/c=-  p_up=55.42%  mkt=54.00%  EV_yes=-0.58%  EV_no=-6.42%  decision=-  kelly=-  qty=-,
2026-01-13T04:16:02.628576+00:00,1768277762.628576,INFO,__main__,BALANCE available=$52.74 portfolio_value=$0.02,
2026-01-13T04:16:02.681969+00:00,1768277762.681969,INFO,__main__,04:16:02Z  KXBTC15M-26JAN122330-30  tte=13m57s  spot=$91356.75  strike=$91353.14  fee_mode=taker  fee/c=-  p_up=55.42%  mkt=54.00%  EV_yes=-0.58%  EV_no=-6.42%  decision=-  kelly=-  qty=-,
2026-01-13T04:16:08.621958+00:00,1768277768.621958,INFO,__main__,BALANCE available=$52.74 portfolio_value=$0.02,
2026-01-13T04:16:08.681501+00:00,1768277768.681501,INFO,__main__,04:16:08Z  KXBTC15M-26JAN122330-30  tte=13m51s  spot=$91356.75  strike=$91353.14  fee_mode=taker  fee/c=-  p_up=55.42%  mkt=57.00%  EV_yes=-3.58%  EV_no=-5.42%  decision=-  kelly=-  qty=-,
2026-01-13T04:16:14.660868+00:00,1768277774.660868,INFO,__main__,BALANCE available=$52.74 portfolio_value=$0.02,
