ts_utc_iso,ts_epoch,level,logger,event,msg_template,message,arg0,arg1,arg2,arg3,arg4,arg5,arg6,arg7,arg8,arg9,arg10,arg11,arg12,arg13,arg14,arg15,arg16,arg17,arg18,arg19,run_id,poll_id,path,ticker,side,action,decision,kelly_fraction,qty,price_cents,price_dollars,spot_usd,strike_usd,strike_src,tte_s,mode,time_in_force,fee_assumption,fee_per_contract,bankroll_usd,portfolio_value_usd,ev_after_fees,p_yes,p_no,market_p_yes,market_p_no,reason,order_id,diff_pct,max_pct,error,error_type,fields_json,exception
2026-01-18T01:05:25.162502+00:00,1768698325.162502,INFO,__main__,CSV_LOG,CSV_LOG enabled path=%s run_id=%s,CSV_LOG enabled path=runs\btc15m_live_v2_20260118_010525.csv run_id=20260118_010525_5b20a204,runs\btc15m_live_v2_20260118_010525.csv,20260118_010525_5b20a204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:05:30.544518+00:00,1768698330.544518,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=95009.90 kr_mid=95018.35 composite=95014.13 diff=-8.45,95009.90,95018.35,95014.13,-8.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:05:30.544770+00:00,1768698330.544770,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768698329429 now_ms_local=1768698329429 trades_ingested=100 vwap_count=100 vwap_60s=95012.66 vwap_age_ms=2275 cb_bid=95009.90 cb_ask=95009.91 cb_mid=95009.90,1768698329429,1768698329429,100,100,95012.66,2275,95009.90,95009.91,95009.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:05:31.447684+00:00,1768698331.447684,INFO,tradebot.tools.kalshi_market_poll,MARKET_DISCOVERY,MARKET_DISCOVERY series=%s total=%d tradeable=%d statuses=%s,"MARKET_DISCOVERY series=KXBTC15M total=100 tradeable=0 statuses=['initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized']",KXBTC15M,100,0,"['initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:05:31.448003+00:00,1768698331.448003,INFO,__main__,,No active markets found,No active markets found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:05:41.443154+00:00,1768698341.443154,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=94939.01 kr_mid=94903.05 composite=94921.03 diff=+35.96,94939.01,94903.05,94921.03,+35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:05:41.443418+00:00,1768698341.443418,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768698340690 now_ms_local=1768698340690 trades_ingested=100 vwap_count=200 vwap_60s=94969.02 vwap_age_ms=3498 cb_bid=94936.01 cb_ask=94942.00 cb_mid=94939.01,1768698340690,1768698340690,100,200,94969.02,3498,94936.01,94942.00,94939.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:05:41.920250+00:00,1768698341.920250,INFO,tradebot.tools.kalshi_market_poll,MARKET_DISCOVERY,MARKET_DISCOVERY series=%s total=%d tradeable=%d statuses=%s,"MARKET_DISCOVERY series=KXBTC15M total=100 tradeable=0 statuses=['initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized']",KXBTC15M,100,0,"['initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized', 'initialized']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:05:41.920563+00:00,1768698341.920563,INFO,__main__,,No active markets found,No active markets found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T01:05:53.278279+00:00,1768698353.278279,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=94938.01 kr_mid=94903.65 composite=94920.83 diff=+34.36,94938.01,94903.65,94920.83,+34.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
