ts_utc_iso,ts_epoch,level,logger,event,msg_template,message,arg0,arg1,arg2,arg3,arg4,arg5,arg6,arg7,arg8,arg9,arg10,arg11,arg12,arg13,arg14,arg15,arg16,arg17,arg18,arg19,run_id,poll_id,path,ticker,side,action,decision,kelly_fraction,qty,price_cents,price_dollars,spot_usd,strike_usd,strike_src,tte_s,mode,time_in_force,fee_assumption,fee_per_contract,bankroll_usd,portfolio_value_usd,ev_after_fees,p_yes,p_no,market_p_yes,market_p_no,reason,order_id,diff_pct,max_pct,error,error_type,fields_json,exception
2026-01-18T06:22:14.744100+00:00,1768717334.744100,INFO,__main__,CSV_LOG,CSV_LOG enabled path=%s run_id=%s,CSV_LOG enabled path=runs\btc15m_live_v2_20260118_062214.csv run_id=20260118_062214_97044bab,runs\btc15m_live_v2_20260118_062214.csv,20260118_062214_97044bab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T06:22:27.857014+00:00,1768717347.857014,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=95119.62 kr_mid=95117.15 composite=95118.39 diff=+2.48,95119.62,95117.15,95118.39,+2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T06:22:27.857259+00:00,1768717347.857259,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768717346935 now_ms_local=1768717346935 trades_ingested=100 vwap_count=100 vwap_60s=95103.74 vwap_age_ms=4239 cb_bid=95119.62 cb_ask=95119.63 cb_mid=95119.62,1768717346935,1768717346935,100,100,95103.74,4239,95119.62,95119.63,95119.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T06:22:29.344416+00:00,1768717349.344416,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$14.14 portfolio_value=$0.00,14.14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T06:22:29.397852+00:00,1768717349.397852,INFO,__main__,,06:22:28Z  KXBTC15M-26JAN180130-30  tte=7m31s  spot=$95119.62  strike=$95144.67  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=27.54%  mkt=27.00%  EV_yes=-1.46%  EV_no=-7.54%  decision=-  kelly=-  qty=-,06:22:28Z  KXBTC15M-26JAN180130-30  tte=7m31s  spot=$95119.62  strike=$95144.67  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=27.54%  mkt=27.00%  EV_yes=-1.46%  EV_no=-7.54%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T06:22:29.398143+00:00,1768717349.398143,INFO,__main__,PRED_SNAPSHOT,PRED_SNAPSHOT %s,PRED_SNAPSHOT KXBTC15M-26JAN180130-30,KXBTC15M-26JAN180130-30,,,,,,,,,,,,,,,,,,,,20260118_062214_97044bab,0,,KXBTC15M-26JAN180130-30,,,,,,,,95119.625,95144.67,floor_strike,451,,,taker,,,,,0.2753585875034332,0.7246414124965668,0.27,0.78,,,,,,,"{""coinbase_best_ask"": 95119.63, ""coinbase_best_bid"": 95119.62, ""coinbase_mid_usd"": 95119.625, ""coinbase_vwap_60s"": 95103.7395304673, ""coinbase_vwap_age_ms"": 4239, ""coinbase_vwap_count"": 100, ""spot_source"": ""coinbase_mid""}",
2026-01-18T06:22:35.554367+00:00,1768717355.554367,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=95119.62 kr_mid=95117.15 composite=95118.39 diff=+2.48,95119.62,95117.15,95118.39,+2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T06:22:35.554591+00:00,1768717355.554591,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768717354821 now_ms_local=1768717354821 trades_ingested=15 vwap_count=115 vwap_60s=95103.86 vwap_age_ms=632 cb_bid=95119.62 cb_ask=95119.63 cb_mid=95119.62,1768717354821,1768717354821,15,115,95103.86,632,95119.62,95119.63,95119.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T06:22:36.537030+00:00,1768717356.537030,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$14.14 portfolio_value=$0.00,14.14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-18T06:22:36.586199+00:00,1768717356.586199,INFO,__main__,,06:22:36Z  KXBTC15M-26JAN180130-30  tte=7m23s  spot=$95103.86  strike=$95144.67  spot_src=vwap_60s  fee_mode=taker  fee/c=$0.0200  p_up=18.04%  mkt=26.00%  EV_yes=-9.96%  EV_no=3.96%  decision=NO  kelly=2.48%  qty=1,06:22:36Z  KXBTC15M-26JAN180130-30  tte=7m23s  spot=$95103.86  strike=$95144.67  spot_src=vwap_60s  fee_mode=taker  fee/c=$0.0200  p_up=18.04%  mkt=26.00%  EV_yes=-9.96%  EV_no=3.96%  decision=NO  kelly=2.48%  qty=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
