ts_utc_iso,ts_epoch,level,logger,message,exception
2026-01-16T02:31:46.725070+00:00,1768530706.725070,INFO,__main__,CSV_LOG enabled path=runs\btc15m_live_20260116_023146.csv,
2026-01-16T02:31:49.527547+00:00,1768530709.527547,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768530708256 trades_ingested=100 vwap_count=100 vwap_60s=95636.66 vwap_age_ms=-1630 cb_bid=95603.97 cb_ask=95603.98 cb_mid=95603.98,
2026-01-16T02:31:50.856904+00:00,1768530710.856904,INFO,__main__,BALANCE available=$15.83 portfolio_value=$0.00,
2026-01-16T02:31:50.910301+00:00,1768530710.910301,INFO,__main__,02:31:50Z  KXBTC15M-26JAN152145-45  tte=13m09s  spot=$95603.98  strike=$95649.59  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0200  p_up=36.00%  mkt=43.00%  EV_yes=-9.00%  EV_no=1.00%  decision=NO  kelly=0.77%  qty=0,
2026-01-16T02:31:56.950866+00:00,1768530716.950866,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768530715916 trades_ingested=16 vwap_count=116 vwap_60s=95635.51 vwap_age_ms=-1634 cb_bid=95603.97 cb_ask=95603.98 cb_mid=95603.98,
2026-01-16T02:31:57.955372+00:00,1768530717.955372,INFO,__main__,BALANCE available=$15.83 portfolio_value=$0.00,
2026-01-16T02:31:58.004225+00:00,1768530718.004225,INFO,__main__,02:31:57Z  KXBTC15M-26JAN152145-45  tte=13m02s  spot=$95603.98  strike=$95649.59  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0200  p_up=36.00%  mkt=43.00%  EV_yes=-9.00%  EV_no=2.00%  decision=NO  kelly=1.00%  qty=0,
2026-01-16T02:32:04.110133+00:00,1768530724.110133,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768530723016 trades_ingested=70 vwap_count=186 vwap_60s=95629.92 vwap_age_ms=-1513 cb_bid=95598.61 cb_ask=95598.62 cb_mid=95598.61,
2026-01-16T02:32:05.110821+00:00,1768530725.110821,INFO,__main__,BALANCE available=$15.83 portfolio_value=$0.00,
2026-01-16T02:32:05.170116+00:00,1768530725.170116,INFO,__main__,02:32:04Z  KXBTC15M-26JAN152145-45  tte=12m55s  spot=$95598.61  strike=$95649.59  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0200  p_up=33.87%  mkt=42.00%  EV_yes=-10.13%  EV_no=4.13%  decision=NO  kelly=1.53%  qty=0,
2026-01-16T02:32:11.703281+00:00,1768530731.703281,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768530730175 trades_ingested=34 vwap_count=220 vwap_60s=95626.29 vwap_age_ms=-761 cb_bid=95612.99 cb_ask=95613.00 cb_mid=95612.99,
2026-01-16T02:32:12.678548+00:00,1768530732.678548,INFO,__main__,BALANCE available=$15.83 portfolio_value=$0.00,
2026-01-16T02:32:12.732057+00:00,1768530732.732057,INFO,__main__,02:32:12Z  KXBTC15M-26JAN152145-45  tte=12m47s  spot=$95612.99  strike=$95649.59  spot_src=coinbase_mid  fee_mode=taker  fee/c=-  p_up=37.56%  mkt=41.00%  EV_yes=-5.44%  EV_no=-0.56%  decision=-  kelly=-  qty=-,
2026-01-16T02:32:14.221576+00:00,1768530734.221576,INFO,__main__,Stopped,
