ts_utc_iso,ts_epoch,level,logger,message,exception
2026-01-15T02:00:28.856939+00:00,1768442428.856939,INFO,__main__,CSV_LOG enabled path=runs\btc15m_live_20260115_020028.csv,
2026-01-15T02:00:31.910510+00:00,1768442431.910510,INFO,__main__,BALANCE available=$23.96 portfolio_value=$0.01,
2026-01-15T02:00:31.966987+00:00,1768442431.966987,INFO,__main__,02:00:31Z  KXBTC15M-26JAN142115-15  tte=14m28s  spot=$96426.92  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=97.03%  mkt=54.00%  EV_yes=41.03%  EV_no=-49.03%  decision=YES  kelly=9.35%  qty=4,
2026-01-15T02:00:31.967380+00:00,1768442431.967380,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN142115-15 tte=868s > max_tte=840s,
2026-01-15T02:00:37.985115+00:00,1768442437.985115,INFO,__main__,BALANCE available=$23.96 portfolio_value=$0.01,
2026-01-15T02:00:38.040924+00:00,1768442438.040924,INFO,__main__,02:00:37Z  KXBTC15M-26JAN142115-15  tte=14m22s  spot=$96436.55  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=97.03%  mkt=52.00%  EV_yes=43.03%  EV_no=-49.03%  decision=YES  kelly=9.38%  qty=4,
2026-01-15T02:00:38.041272+00:00,1768442438.041272,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN142115-15 tte=862s > max_tte=840s,
2026-01-15T02:00:44.088667+00:00,1768442444.088667,INFO,__main__,BALANCE available=$23.96 portfolio_value=$0.01,
2026-01-15T02:00:44.142037+00:00,1768442444.142037,INFO,__main__,02:00:43Z  KXBTC15M-26JAN142115-15  tte=14m16s  spot=$96436.56  strike=$96438.36  fee_mode=taker  fee/c=$0.0200  p_up=47.23%  mkt=53.00%  EV_yes=-7.77%  EV_no=2.77%  decision=NO  kelly=0.92%  qty=0,
2026-01-15T02:00:50.166805+00:00,1768442450.166805,INFO,__main__,BALANCE available=$23.96 portfolio_value=$0.01,
2026-01-15T02:00:50.217245+00:00,1768442450.217245,INFO,__main__,02:00:49Z  KXBTC15M-26JAN142115-15  tte=14m10s  spot=$96436.56  strike=$96438.36  fee_mode=taker  fee/c=$0.0200  p_up=47.23%  mkt=54.00%  EV_yes=-8.77%  EV_no=2.77%  decision=NO  kelly=0.92%  qty=0,
2026-01-15T02:00:56.259867+00:00,1768442456.259867,INFO,__main__,BALANCE available=$23.96 portfolio_value=$0.01,
2026-01-15T02:00:56.310695+00:00,1768442456.310695,INFO,__main__,02:00:55Z  KXBTC15M-26JAN142115-15  tte=14m04s  spot=$96436.56  strike=$96438.36  fee_mode=taker  fee/c=$0.0200  p_up=47.23%  mkt=55.00%  EV_yes=-9.77%  EV_no=4.77%  decision=NO  kelly=1.25%  qty=0,
2026-01-15T02:01:02.373229+00:00,1768442462.373229,INFO,__main__,BALANCE available=$23.96 portfolio_value=$0.01,
2026-01-15T02:01:02.444016+00:00,1768442462.444016,INFO,__main__,02:01:01Z  KXBTC15M-26JAN142115-15  tte=13m58s  spot=$96436.56  strike=$96438.36  fee_mode=taker  fee/c=$0.0200  p_up=47.23%  mkt=54.00%  EV_yes=-8.77%  EV_no=1.77%  decision=NO  kelly=0.74%  qty=0,
2026-01-15T02:01:08.464743+00:00,1768442468.464743,INFO,__main__,BALANCE available=$23.96 portfolio_value=$0.01,
2026-01-15T02:01:08.517965+00:00,1768442468.517965,INFO,__main__,02:01:07Z  KXBTC15M-26JAN142115-15  tte=13m52s  spot=$96436.55  strike=$96438.36  fee_mode=taker  fee/c=$0.0200  p_up=47.23%  mkt=53.00%  EV_yes=-7.77%  EV_no=0.77%  decision=NO  kelly=0.55%  qty=0,
2026-01-15T02:01:14.616340+00:00,1768442474.616340,INFO,__main__,BALANCE available=$23.96 portfolio_value=$0.01,
2026-01-15T02:01:14.676425+00:00,1768442474.676425,INFO,__main__,02:01:14Z  KXBTC15M-26JAN142115-15  tte=13m45s  spot=$96426.91  strike=$96438.36  fee_mode=taker  fee/c=-  p_up=47.76%  mkt=49.00%  EV_yes=-3.24%  EV_no=-1.76%  decision=-  kelly=-  qty=-,
2026-01-15T02:01:20.777779+00:00,1768442480.777779,INFO,__main__,BALANCE available=$23.96 portfolio_value=$0.01,
2026-01-15T02:01:20.830770+00:00,1768442480.830770,INFO,__main__,02:01:20Z  KXBTC15M-26JAN142115-15  tte=13m39s  spot=$96447.25  strike=$96438.36  fee_mode=taker  fee/c=-  p_up=52.43%  mkt=55.00%  EV_yes=-4.57%  EV_no=-2.43%  decision=-  kelly=-  qty=-,
2026-01-15T02:01:26.795528+00:00,1768442486.795528,INFO,__main__,BALANCE available=$23.96 portfolio_value=$0.01,
2026-01-15T02:01:26.858140+00:00,1768442486.858140,INFO,__main__,02:01:26Z  KXBTC15M-26JAN142115-15  tte=13m33s  spot=$96463.40  strike=$96438.36  fee_mode=taker  fee/c=-  p_up=56.40%  mkt=56.00%  EV_yes=-1.60%  EV_no=-3.40%  decision=-  kelly=-  qty=-,
2026-01-15T02:01:32.916445+00:00,1768442492.916445,INFO,__main__,BALANCE available=$23.96 portfolio_value=$0.01,
2026-01-15T02:01:32.970277+00:00,1768442492.970277,INFO,__main__,02:01:32Z  KXBTC15M-26JAN142115-15  tte=13m27s  spot=$96463.39  strike=$96438.36  fee_mode=taker  fee/c=-  p_up=56.40%  mkt=58.00%  EV_yes=-3.60%  EV_no=-2.40%  decision=-  kelly=-  qty=-,
