ts_utc_iso,ts_epoch,level,logger,message,exception
2026-01-16T02:38:24.476422+00:00,1768531104.476422,INFO,__main__,CSV_LOG enabled path=runs\btc15m_live_20260116_023824.csv,
2026-01-16T02:38:26.871629+00:00,1768531106.871629,WARNING,tradebot.tools.kalshi_market_poll,COINBASE_VWAP_NEG_AGE now_ms=1768531106871 latest_ts_ms=1768531107863 raw_age_ms=-992,
2026-01-16T02:38:27.215165+00:00,1768531107.215165,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768531106871 trades_ingested=100 vwap_count=100 vwap_60s=95546.39 vwap_age_ms=0 cb_bid=95538.73 cb_ask=95539.43 cb_mid=95539.08,
2026-01-16T02:38:28.467000+00:00,1768531108.467000,INFO,__main__,BALANCE available=$15.83 portfolio_value=$0.00,
2026-01-16T02:38:28.516505+00:00,1768531108.516505,INFO,__main__,02:38:27Z  KXBTC15M-26JAN152145-45  tte=6m32s  spot=$95539.08  strike=$95649.59  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0100  p_up=7.44%  mkt=12.00%  EV_yes=-5.56%  EV_no=0.56%  decision=NO  kelly=1.74%  qty=0,
2026-01-16T02:38:34.186288+00:00,1768531114.186288,WARNING,tradebot.tools.kalshi_market_poll,COINBASE_VWAP_NEG_AGE now_ms=1768531114186 latest_ts_ms=1768531115289 raw_age_ms=-1103,
2026-01-16T02:38:34.851056+00:00,1768531114.851056,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768531114186 trades_ingested=29 vwap_count=129 vwap_60s=95546.09 vwap_age_ms=0 cb_bid=95522.74 cb_ask=95522.75 cb_mid=95522.74,
2026-01-16T02:38:35.713541+00:00,1768531115.713541,INFO,__main__,BALANCE available=$15.83 portfolio_value=$0.00,
2026-01-16T02:38:35.765834+00:00,1768531115.765834,INFO,__main__,02:38:35Z  KXBTC15M-26JAN152145-45  tte=6m24s  spot=$95522.74  strike=$95649.59  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0100  p_up=6.72%  mkt=10.00%  EV_yes=-4.28%  EV_no=0.28%  decision=NO  kelly=1.60%  qty=0,
2026-01-16T02:38:41.327611+00:00,1768531121.327611,WARNING,tradebot.tools.kalshi_market_poll,COINBASE_VWAP_NEG_AGE now_ms=1768531121327 latest_ts_ms=1768531121945 raw_age_ms=-618,
2026-01-16T02:38:41.685854+00:00,1768531121.685854,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768531121327 trades_ingested=44 vwap_count=173 vwap_60s=95539.75 vwap_age_ms=0 cb_bid=95528.03 cb_ask=95528.04 cb_mid=95528.04,
2026-01-16T02:38:42.599167+00:00,1768531122.599167,INFO,__main__,BALANCE available=$15.83 portfolio_value=$0.00,
2026-01-16T02:38:42.663751+00:00,1768531122.663751,INFO,__main__,02:38:42Z  KXBTC15M-26JAN152145-45  tte=6m17s  spot=$95528.04  strike=$95649.59  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0100  p_up=6.72%  mkt=9.00%  EV_yes=-3.28%  EV_no=0.28%  decision=NO  kelly=1.60%  qty=0,
2026-01-16T02:38:48.201028+00:00,1768531128.201028,WARNING,tradebot.tools.kalshi_market_poll,COINBASE_VWAP_NEG_AGE now_ms=1768531128200 latest_ts_ms=1768531129305 raw_age_ms=-1105,
2026-01-16T02:38:48.559828+00:00,1768531128.559828,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP now_ms=1768531128200 trades_ingested=22 vwap_count=195 vwap_60s=95539.58 vwap_age_ms=0 cb_bid=95528.02 cb_ask=95528.03 cb_mid=95528.02,
2026-01-16T02:38:49.570986+00:00,1768531129.570986,INFO,__main__,BALANCE available=$15.83 portfolio_value=$0.00,
2026-01-16T02:38:49.642319+00:00,1768531129.642319,INFO,__main__,02:38:49Z  KXBTC15M-26JAN152145-45  tte=6m10s  spot=$95528.02  strike=$95649.59  spot_src=coinbase_mid  fee_mode=taker  fee/c=$0.0100  p_up=6.72%  mkt=9.00%  EV_yes=-3.28%  EV_no=0.28%  decision=NO  kelly=1.60%  qty=0,
2026-01-16T02:38:52.063451+00:00,1768531132.063451,INFO,__main__,Stopped,
