ts_utc_iso,ts_epoch,level,logger,message,exception
2026-01-15T06:15:00.163568+00:00,1768457700.163568,INFO,__main__,CSV_LOG enabled path=runs\btc15m_live_20260115_061500.csv,
2026-01-15T06:15:08.240211+00:00,1768457708.240211,INFO,__main__,BALANCE available=$27.47 portfolio_value=$0.00,
2026-01-15T06:15:08.347069+00:00,1768457708.347069,INFO,__main__,06:15:07Z  KXBTC15M-26JAN150130-30  tte=14m52s  spot=$96461.62  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=95.94%  mkt=74.00%  EV_yes=19.94%  EV_no=-52.94%  decision=YES  kelly=8.44%  qty=3,
2026-01-15T06:15:08.347328+00:00,1768457708.347328,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN150130-30 tte=892s > max_tte=840s,
2026-01-15T06:15:14.420984+00:00,1768457714.420984,INFO,__main__,BALANCE available=$27.47 portfolio_value=$0.00,
2026-01-15T06:15:14.472844+00:00,1768457714.472844,INFO,__main__,06:15:13Z  KXBTC15M-26JAN150130-30  tte=14m46s  spot=$96401.61  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=95.94%  mkt=51.00%  EV_yes=42.94%  EV_no=-50.94%  decision=YES  kelly=9.17%  qty=4,
2026-01-15T06:15:14.473081+00:00,1768457714.473081,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN150130-30 tte=886s > max_tte=840s,
2026-01-15T06:15:20.499435+00:00,1768457720.499435,INFO,__main__,BALANCE available=$27.47 portfolio_value=$0.00,
2026-01-15T06:15:20.559871+00:00,1768457720.559871,INFO,__main__,06:15:19Z  KXBTC15M-26JAN150130-30  tte=14m40s  spot=$96427.54  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=95.94%  mkt=52.00%  EV_yes=41.94%  EV_no=-49.94%  decision=YES  kelly=9.15%  qty=4,
2026-01-15T06:15:20.560096+00:00,1768457720.560096,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN150130-30 tte=880s > max_tte=840s,
2026-01-15T06:15:26.737183+00:00,1768457726.737183,INFO,__main__,BALANCE available=$27.47 portfolio_value=$0.00,
2026-01-15T06:15:26.790271+00:00,1768457726.790271,INFO,__main__,06:15:26Z  KXBTC15M-26JAN150130-30  tte=14m33s  spot=$96422.52  strike=$2026.00  fee_mode=taker  fee/c=$0.0200  p_up=95.94%  mkt=51.00%  EV_yes=42.94%  EV_no=-50.94%  decision=YES  kelly=9.17%  qty=4,
2026-01-15T06:15:26.791758+00:00,1768457726.791758,INFO,tradebot.tools.order_execution,TTE_BLOCK KXBTC15M-26JAN150130-30 tte=873s > max_tte=840s,
