ts_utc_iso,ts_epoch,level,logger,event,msg_template,message,arg0,arg1,arg2,arg3,arg4,arg5,arg6,arg7,arg8,arg9,arg10,arg11,arg12,arg13,arg14,arg15,arg16,arg17,arg18,arg19,run_id,poll_id,path,ticker,side,action,decision,kelly_fraction,qty,price_cents,price_dollars,spot_usd,strike_usd,strike_src,tte_s,mode,time_in_force,fee_assumption,fee_per_contract,bankroll_usd,portfolio_value_usd,ev_after_fees,p_yes,p_no,market_p_yes,market_p_no,reason,order_id,diff_pct,max_pct,error,error_type,fields_json,exception
2026-01-20T00:29:45.488303+00:00,1768868985.488303,INFO,__main__,CSV_LOG,CSV_LOG enabled path=%s run_id=%s,CSV_LOG enabled path=runs\btc15m_live_v2_20260120_002945.csv run_id=20260120_002945_a06a7986,runs\btc15m_live_v2_20260120_002945.csv,20260120_002945_a06a7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:29:50.922138+00:00,1768868990.922138,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=92399.00 kr_mid=92372.05 composite=92385.52 diff=+26.95,92399.00,92372.05,92385.52,+26.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:29:50.922415+00:00,1768868990.922415,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768868990175 now_ms_local=1768868990175 trades_ingested=100 vwap_count=100 vwap_60s=92379.35 vwap_age_ms=3785 cb_bid=92398.01 cb_ask=92399.99 cb_mid=92399.00,1768868990175,1768868990175,100,100,92379.35,3785,92398.01,92399.99,92399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:29:51.770603+00:00,1768868991.770603,INFO,__main__,,No active markets found,No active markets found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:29:59.798361+00:00,1768868999.798361,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=92393.38 kr_mid=92372.05 composite=92382.71 diff=+21.32,92393.38,92372.05,92382.71,+21.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:29:59.798595+00:00,1768868999.798595,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768868998875 now_ms_local=1768868998875 trades_ingested=41 vwap_count=141 vwap_60s=92389.72 vwap_age_ms=1386 cb_bid=92393.37 cb_ask=92393.38 cb_mid=92393.38,1768868998875,1768868998875,41,141,92389.72,1386,92393.37,92393.38,92393.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:00.295380+00:00,1768869000.295380,INFO,__main__,,No active markets found,No active markets found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:06.931682+00:00,1768869006.931682,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=92385.67 kr_mid=92372.05 composite=92378.86 diff=+13.62,92385.67,92372.05,92378.86,+13.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:06.931898+00:00,1768869006.931898,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768869006002 now_ms_local=1768869006002 trades_ingested=20 vwap_count=161 vwap_60s=92389.27 vwap_age_ms=1723 cb_bid=92385.67 cb_ask=92385.68 cb_mid=92385.67,1768869006002,1768869006002,20,161,92389.27,1723,92385.67,92385.68,92385.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:07.417413+00:00,1768869007.417413,INFO,__main__,,No active markets found,No active markets found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:18.930215+00:00,1768869018.930215,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=92391.83 kr_mid=92392.15 composite=92391.99 diff=-0.32,92391.83,92392.15,92391.99,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:18.930551+00:00,1768869018.930551,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768869017865 now_ms_local=1768869017865 trades_ingested=0 vwap_count=161 vwap_60s=92389.27 vwap_age_ms=13586 cb_bid=92391.82 cb_ask=92391.83 cb_mid=92391.83,1768869017865,1768869017865,0,161,92389.27,13586,92391.82,92391.83,92391.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:19.437702+00:00,1768869019.437702,INFO,__main__,,No active markets found,No active markets found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:31.056267+00:00,1768869031.056267,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=92399.99 kr_mid=92392.15 composite=92396.07 diff=+7.85,92399.99,92392.15,92396.07,+7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:31.056490+00:00,1768869031.056490,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768869029901 now_ms_local=1768869029901 trades_ingested=0 vwap_count=96 vwap_60s=92391.05 vwap_age_ms=25622 cb_bid=92399.99 cb_ask=92400.00 cb_mid=92399.99,1768869029901,1768869029901,0,96,92391.05,25622,92399.99,92400.00,92399.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:32.108587+00:00,1768869032.108587,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$0.01 portfolio_value=$0.00,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:32.204025+00:00,1768869032.204025,INFO,__main__,,00:30:31Z  KXBTC15M-26JAN191945-45  tte=14m28s  spot=-  strike=-  spot_src=-  fee_mode=taker  fee/c=-  p_up=-  mkt=55.00%  EV_yes=-  EV_no=-  decision=-  kelly=-  qty=-  error=missing price_to_beat,00:30:31Z  KXBTC15M-26JAN191945-45  tte=14m28s  spot=-  strike=-  spot_src=-  fee_mode=taker  fee/c=-  p_up=-  mkt=55.00%  EV_yes=-  EV_no=-  decision=-  kelly=-  qty=-  error=missing price_to_beat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:32.204279+00:00,1768869032.204279,INFO,__main__,PRED_SNAPSHOT,PRED_SNAPSHOT %s,PRED_SNAPSHOT KXBTC15M-26JAN191945-45,KXBTC15M-26JAN191945-45,,,,,,,,,,,,,,,,,,,,20260120_002945_a06a7986,4,,KXBTC15M-26JAN191945-45,,,,,,,,,,?,868,,,taker,,,,,,,0.55,0.73,,,,,missing price_to_beat,signal_error,"{""coinbase_best_ask"": 92400.0, ""coinbase_best_bid"": 92399.99, ""coinbase_mid_usd"": 92399.995, ""coinbase_vwap_60s"": 92391.05157594691, ""coinbase_vwap_age_ms"": 25622, ""coinbase_vwap_count"": 96, ""spot_source"": null}",
2026-01-20T00:30:45.275317+00:00,1768869045.275317,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=92446.49 kr_mid=92449.65 composite=92448.07 diff=-3.15,92446.49,92449.65,92448.07,-3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:45.275530+00:00,1768869045.275530,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768869044283 now_ms_local=1768869044283 trades_ingested=0 vwap_count=67 vwap_60s=92394.38 vwap_age_ms=40004 cb_bid=92446.49 cb_ask=92446.50 cb_mid=92446.49,1768869044283,1768869044283,0,67,92394.38,40004,92446.49,92446.50,92446.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:46.252219+00:00,1768869046.252219,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$0.01 portfolio_value=$0.00,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:46.308956+00:00,1768869046.308956,INFO,__main__,,00:30:45Z  KXBTC15M-26JAN191945-45  tte=14m14s  spot=-  strike=-  spot_src=-  fee_mode=taker  fee/c=-  p_up=-  mkt=67.00%  EV_yes=-  EV_no=-  decision=-  kelly=-  qty=-  error=missing price_to_beat,00:30:45Z  KXBTC15M-26JAN191945-45  tte=14m14s  spot=-  strike=-  spot_src=-  fee_mode=taker  fee/c=-  p_up=-  mkt=67.00%  EV_yes=-  EV_no=-  decision=-  kelly=-  qty=-  error=missing price_to_beat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:46.309381+00:00,1768869046.309381,INFO,__main__,PRED_SNAPSHOT,PRED_SNAPSHOT %s,PRED_SNAPSHOT KXBTC15M-26JAN191945-45,KXBTC15M-26JAN191945-45,,,,,,,,,,,,,,,,,,,,20260120_002945_a06a7986,5,,KXBTC15M-26JAN191945-45,,,,,,,,,,?,854,,,taker,,,,,,,0.67,0.37,,,,,missing price_to_beat,signal_error,"{""coinbase_best_ask"": 92446.5, ""coinbase_best_bid"": 92446.49, ""coinbase_mid_usd"": 92446.495, ""coinbase_vwap_60s"": 92394.38342683543, ""coinbase_vwap_age_ms"": 40004, ""coinbase_vwap_count"": 67, ""spot_source"": null}",
2026-01-20T00:30:52.442436+00:00,1768869052.442436,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=92443.02 kr_mid=92449.65 composite=92446.34 diff=-6.62,92443.02,92449.65,92446.34,-6.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:52.442652+00:00,1768869052.442652,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768869051710 now_ms_local=1768869051710 trades_ingested=100 vwap_count=151 vwap_60s=92422.43 vwap_age_ms=7205 cb_bid=92443.02 cb_ask=92443.03 cb_mid=92443.02,1768869051710,1768869051710,100,151,92422.43,7205,92443.02,92443.03,92443.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:53.407527+00:00,1768869053.407527,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$0.01 portfolio_value=$0.00,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:53.465983+00:00,1768869053.465983,INFO,__main__,,00:30:52Z  KXBTC15M-26JAN191945-45  tte=14m07s  spot=-  strike=-  spot_src=-  fee_mode=taker  fee/c=-  p_up=-  mkt=68.00%  EV_yes=-  EV_no=-  decision=-  kelly=-  qty=-  error=missing price_to_beat,00:30:52Z  KXBTC15M-26JAN191945-45  tte=14m07s  spot=-  strike=-  spot_src=-  fee_mode=taker  fee/c=-  p_up=-  mkt=68.00%  EV_yes=-  EV_no=-  decision=-  kelly=-  qty=-  error=missing price_to_beat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:30:53.466216+00:00,1768869053.466216,INFO,__main__,PRED_SNAPSHOT,PRED_SNAPSHOT %s,PRED_SNAPSHOT KXBTC15M-26JAN191945-45,KXBTC15M-26JAN191945-45,,,,,,,,,,,,,,,,,,,,20260120_002945_a06a7986,6,,KXBTC15M-26JAN191945-45,,,,,,,,,,?,847,,,taker,,,,,,,0.68,0.36,,,,,missing price_to_beat,signal_error,"{""coinbase_best_ask"": 92443.03, ""coinbase_best_bid"": 92443.02, ""coinbase_mid_usd"": 92443.025, ""coinbase_vwap_60s"": 92422.4323489344, ""coinbase_vwap_age_ms"": 7205, ""coinbase_vwap_count"": 151, ""spot_source"": null}",
2026-01-20T00:31:00.228030+00:00,1768869060.228030,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=92440.01 kr_mid=92449.65 composite=92444.83 diff=-9.63,92440.01,92449.65,92444.83,-9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:31:00.228246+00:00,1768869060.228246,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768869059298 now_ms_local=1768869059298 trades_ingested=37 vwap_count=157 vwap_60s=92428.89 vwap_age_ms=1110 cb_bid=92440.01 cb_ask=92440.02 cb_mid=92440.01,1768869059298,1768869059298,37,157,92428.89,1110,92440.01,92440.02,92440.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:31:01.260499+00:00,1768869061.260499,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$0.01 portfolio_value=$0.00,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:31:01.316837+00:00,1768869061.316837,INFO,__main__,,00:31:00Z  KXBTC15M-26JAN191945-45  tte=13m59s  spot=$92428.89  strike=$92386.71  spot_src=vwap_60s  fee_mode=taker  fee/c=-  p_up=66.48%  mkt=69.00%  EV_yes=-4.52%  EV_no=-3.48%  decision=-  kelly=-  qty=-,00:31:00Z  KXBTC15M-26JAN191945-45  tte=13m59s  spot=$92428.89  strike=$92386.71  spot_src=vwap_60s  fee_mode=taker  fee/c=-  p_up=66.48%  mkt=69.00%  EV_yes=-4.52%  EV_no=-3.48%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:31:01.317127+00:00,1768869061.317127,INFO,__main__,PRED_SNAPSHOT,PRED_SNAPSHOT %s,PRED_SNAPSHOT KXBTC15M-26JAN191945-45,KXBTC15M-26JAN191945-45,,,,,,,,,,,,,,,,,,,,20260120_002945_a06a7986,7,,KXBTC15M-26JAN191945-45,,,,,,,,92428.89188442433,92386.71,floor_strike,839,,,taker,,,,,0.6647971868515015,0.33520281314849854,0.69,0.35,,,,,,,"{""coinbase_best_ask"": 92440.02, ""coinbase_best_bid"": 92440.01, ""coinbase_mid_usd"": 92440.015, ""coinbase_vwap_60s"": 92428.89188442433, ""coinbase_vwap_age_ms"": 1110, ""coinbase_vwap_count"": 157, ""spot_source"": ""vwap_60s""}",
2026-01-20T00:31:09.001589+00:00,1768869069.001589,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=92469.11 kr_mid=92449.65 composite=92459.38 diff=+19.46,92469.11,92449.65,92459.38,+19.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:31:09.001851+00:00,1768869069.001851,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768869068138 now_ms_local=1768869068138 trades_ingested=39 vwap_count=176 vwap_60s=92436.56 vwap_age_ms=1045 cb_bid=92468.91 cb_ask=92469.31 cb_mid=92469.11,1768869068138,1768869068138,39,176,92436.56,1045,92468.91,92469.31,92469.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:31:09.936529+00:00,1768869069.936529,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$0.01 portfolio_value=$0.00,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:31:09.991001+00:00,1768869069.991001,INFO,__main__,,00:31:09Z  KXBTC15M-26JAN191945-45  tte=13m50s  spot=$92436.56  strike=$92386.71  spot_src=vwap_60s  fee_mode=taker  fee/c=$0.0200  p_up=69.59%  mkt=76.00%  EV_yes=-8.41%  EV_no=0.41%  decision=NO  kelly=0.34%  qty=0,00:31:09Z  KXBTC15M-26JAN191945-45  tte=13m50s  spot=$92436.56  strike=$92386.71  spot_src=vwap_60s  fee_mode=taker  fee/c=$0.0200  p_up=69.59%  mkt=76.00%  EV_yes=-8.41%  EV_no=0.41%  decision=NO  kelly=0.34%  qty=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:31:09.991258+00:00,1768869069.991258,INFO,__main__,PRED_SNAPSHOT,PRED_SNAPSHOT %s,PRED_SNAPSHOT KXBTC15M-26JAN191945-45,KXBTC15M-26JAN191945-45,,,,,,,,,,,,,,,,,,,,20260120_002945_a06a7986,8,,KXBTC15M-26JAN191945-45,,,NO,0.003352277146445377,0,,,92436.56149965007,92386.71,floor_strike,830,,,taker,,,,,0.6958636045455933,0.30413639545440674,0.76,0.28,,,,,,,"{""coinbase_best_ask"": 92469.31, ""coinbase_best_bid"": 92468.91, ""coinbase_mid_usd"": 92469.11, ""coinbase_vwap_60s"": 92436.56149965007, ""coinbase_vwap_age_ms"": 1045, ""coinbase_vwap_count"": 176, ""spot_source"": ""vwap_60s""}",
2026-01-20T00:31:18.002916+00:00,1768869078.002916,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=92461.84 kr_mid=92449.65 composite=92455.74 diff=+12.19,92461.84,92449.65,92455.74,+12.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:31:18.003232+00:00,1768869078.003232,INFO,tradebot.tools.kalshi_market_poll,COINBASE_VWAP,COINBASE_VWAP now_ms=%d now_ms_local=%d trades_ingested=%d vwap_count=%d vwap_60s=%s vwap_age_ms=%s cb_bid=%s cb_ask=%s cb_mid=%s,COINBASE_VWAP now_ms=1768869077029 now_ms_local=1768869077029 trades_ingested=43 vwap_count=219 vwap_60s=92442.24 vwap_age_ms=1161 cb_bid=92460.01 cb_ask=92463.67 cb_mid=92461.84,1768869077029,1768869077029,43,219,92442.24,1161,92460.01,92463.67,92461.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:31:19.089639+00:00,1768869079.089639,INFO,__main__,BALANCE,BALANCE available=$%.2f portfolio_value=$%.2f,BALANCE available=$0.01 portfolio_value=$0.00,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:31:19.147815+00:00,1768869079.147815,INFO,__main__,,00:31:18Z  KXBTC15M-26JAN191945-45  tte=13m41s  spot=$92442.24  strike=$92386.71  spot_src=vwap_60s  fee_mode=taker  fee/c=-  p_up=69.95%  mkt=72.00%  EV_yes=-4.05%  EV_no=-0.95%  decision=-  kelly=-  qty=-,00:31:18Z  KXBTC15M-26JAN191945-45  tte=13m41s  spot=$92442.24  strike=$92386.71  spot_src=vwap_60s  fee_mode=taker  fee/c=-  p_up=69.95%  mkt=72.00%  EV_yes=-4.05%  EV_no=-0.95%  decision=-  kelly=-  qty=-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20T00:31:19.148112+00:00,1768869079.148112,INFO,__main__,PRED_SNAPSHOT,PRED_SNAPSHOT %s,PRED_SNAPSHOT KXBTC15M-26JAN191945-45,KXBTC15M-26JAN191945-45,,,,,,,,,,,,,,,,,,,,20260120_002945_a06a7986,9,,KXBTC15M-26JAN191945-45,,,,,,,,92442.24304249938,92386.71,floor_strike,821,,,taker,,,,,0.6994869112968445,0.3005130887031555,0.72,0.29,,,,,,,"{""coinbase_best_ask"": 92463.67, ""coinbase_best_bid"": 92460.01, ""coinbase_mid_usd"": 92461.84, ""coinbase_vwap_60s"": 92442.24304249938, ""coinbase_vwap_age_ms"": 1161, ""coinbase_vwap_count"": 219, ""spot_source"": ""vwap_60s""}",
2026-01-20T00:31:26.285894+00:00,1768869086.285894,INFO,tradebot.tools.kalshi_market_poll,EXCHANGE_PRICES,EXCHANGE_PRICES cb_mid=%s kr_mid=%s composite=%s diff=%s,EXCHANGE_PRICES cb_mid=92440.04 kr_mid=92449.65 composite=92444.85 diff=-9.60,92440.04,92449.65,92444.85,-9.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
