ts_utc_iso,ts_epoch,level,logger,message,exception
2026-01-13T19:38:22.001524+00:00,1768333102.001524,INFO,__main__,CSV_LOG enabled path=runs\btc15m_live_20260113_193822.csv,
2026-01-13T19:38:29.269780+00:00,1768333109.269780,INFO,__main__,BALANCE available=$45.76 portfolio_value=$1.80,
2026-01-13T19:38:29.325462+00:00,1768333109.325462,INFO,__main__,19:38:28Z  KXBTC15M-26JAN131445-45  tte=6m31s  spot=$93988.05  strike=$93831.83  fee_mode=taker  fee/c=$0.0100  p_up=94.32%  mkt=91.00%  EV_yes=2.32%  EV_no=-6.32%  decision=YES  kelly=3.69%  qty=1,
2026-01-13T19:38:29.325726+00:00,1768333109.325726,INFO,tradebot.tools.order_execution,ENTRY_BLOCK KXBTC15M-26JAN131445-45 side=YES ev_after_fees=0.0232 <= min_entry_edge=0.0250,
2026-01-13T19:38:35.143856+00:00,1768333115.143856,INFO,__main__,BALANCE available=$45.76 portfolio_value=$1.80,
2026-01-13T19:38:35.193952+00:00,1768333115.193952,INFO,__main__,19:38:34Z  KXBTC15M-26JAN131445-45  tte=6m25s  spot=$94006.03  strike=$93831.83  fee_mode=taker  fee/c=$0.0100  p_up=94.72%  mkt=92.00%  EV_yes=1.72%  EV_no=-4.72%  decision=YES  kelly=3.39%  qty=1,
2026-01-13T19:38:35.194225+00:00,1768333115.194225,INFO,tradebot.tools.order_execution,ENTRY_BLOCK KXBTC15M-26JAN131445-45 side=YES ev_after_fees=0.0172 <= min_entry_edge=0.0250,
2026-01-13T19:38:41.282235+00:00,1768333121.282235,INFO,__main__,BALANCE available=$45.76 portfolio_value=$1.80,
2026-01-13T19:38:41.338689+00:00,1768333121.338689,INFO,__main__,19:38:40Z  KXBTC15M-26JAN131445-45  tte=6m19s  spot=$93987.97  strike=$93831.83  fee_mode=taker  fee/c=$0.0100  p_up=94.32%  mkt=92.00%  EV_yes=1.32%  EV_no=-5.32%  decision=YES  kelly=2.90%  qty=1,
2026-01-13T19:38:41.338947+00:00,1768333121.338947,INFO,tradebot.tools.order_execution,ENTRY_BLOCK KXBTC15M-26JAN131445-45 side=YES ev_after_fees=0.0132 <= min_entry_edge=0.0250,
2026-01-13T19:38:47.423706+00:00,1768333127.423706,INFO,__main__,BALANCE available=$45.76 portfolio_value=$1.80,
2026-01-13T19:38:47.485492+00:00,1768333127.485492,INFO,__main__,19:38:46Z  KXBTC15M-26JAN131445-45  tte=6m13s  spot=$93984.73  strike=$93831.83  fee_mode=taker  fee/c=$0.0100  p_up=94.32%  mkt=92.00%  EV_yes=1.32%  EV_no=-5.32%  decision=YES  kelly=2.90%  qty=1,
2026-01-13T19:38:47.485822+00:00,1768333127.485822,INFO,tradebot.tools.order_execution,ENTRY_BLOCK KXBTC15M-26JAN131445-45 side=YES ev_after_fees=0.0132 <= min_entry_edge=0.0250,
2026-01-13T19:38:53.379402+00:00,1768333133.379402,INFO,__main__,BALANCE available=$45.76 portfolio_value=$1.80,
2026-01-13T19:38:53.433077+00:00,1768333133.433077,INFO,__main__,19:38:52Z  KXBTC15M-26JAN131445-45  tte=6m07s  spot=$94046.00  strike=$93831.83  fee_mode=taker  fee/c=$0.0100  p_up=97.10%  mkt=93.00%  EV_yes=3.10%  EV_no=-6.10%  decision=YES  kelly=5.85%  qty=2,
2026-01-13T19:38:53.433343+00:00,1768333133.433343,WARNING,tradebot.tools.order_execution,RISK_BLOCK KXBTC15M-26JAN131445-45 side=YES qty=2 price=93c (risk_block total_abs_contracts=4 > max_total_abs_contracts=3),
