ticker,p_yes,y
KXBTC15M-26JAN172030-30,0.727270781993866,1
KXBTC15M-26JAN172045-45,0.3873228728771209,0
KXBTC15M-26JAN172100-00,0.377759575843811,0
KXBTC15M-26JAN172115-15,0.8555576205253601,1
KXBTC15M-26JAN172130-30,0.6401143074035645,1
KXBTC15M-26JAN172145-45,0.1349097639322281,0
KXBTC15M-26JAN172200-00,0.4453316926956177,1
KXBTC15M-26JAN172215-15,0.7375564575195312,1
KXBTC15M-26JAN172230-30,0.3620085418224334,1
KXBTC15M-26JAN172245-45,0.8164003491401672,1
KXBTC15M-26JAN172300-00,0.4767165780067444,1
KXBTC15M-26JAN172315-15,0.4336604475975036,0
KXBTC15M-26JAN172330-30,0.3044098615646362,0
KXBTC15M-26JAN172345-45,0.1991017460823059,0
KXBTC15M-26JAN180015-15,0.230521872639656,0
KXBTC15M-26JAN180245-45,0.1592398583889007,0
KXBTC15M-26JAN180300-00,0.6142532229423523,1
KXBTC15M-26JAN180315-15,0.3077461421489715,1
KXBTC15M-26JAN180330-30,0.6258091926574707,1
KXBTC15M-26JAN180345-45,0.5545583367347717,1
KXBTC15M-26JAN180400-00,0.5833170413970947,1
KXBTC15M-26JAN180415-15,0.2694380581378937,0
KXBTC15M-26JAN180430-30,0.7712599635124207,1
KXBTC15M-26JAN180445-45,0.7803289294242859,1
KXBTC15M-26JAN180500-00,0.8338519334793091,1
KXBTC15M-26JAN180515-15,0.0997492894530296,0
KXBTC15M-26JAN180530-30,0.2182516306638717,0
KXBTC15M-26JAN180545-45,0.4594333469867706,1
KXBTC15M-26JAN180600-00,0.4591074287891388,1
KXBTC15M-26JAN180615-15,0.1418510675430297,0
KXBTC15M-26JAN180630-30,0.3363831639289856,0
KXBTC15M-26JAN180645-45,0.2162988185882568,1
KXBTC15M-26JAN180700-00,0.8310852646827698,1
KXBTC15M-26JAN180715-15,0.3068580627441406,0
KXBTC15M-26JAN180730-30,0.3609375953674316,1
KXBTC15M-26JAN180745-45,0.5840117335319519,1
KXBTC15M-26JAN180800-00,0.1229948103427887,0
KXBTC15M-26JAN180815-15,0.1904100924730301,0
KXBTC15M-26JAN180830-30,0.1084713861346244,0
KXBTC15M-26JAN180845-45,0.7252062559127808,1
KXBTC15M-26JAN180900-00,0.3881828188896179,0
KXBTC15M-26JAN180915-15,0.4992680549621582,1
KXBTC15M-26JAN180930-30,0.2719347178936004,0
KXBTC15M-26JAN180945-45,0.5606201887130737,0
KXBTC15M-26JAN181000-00,0.2204171121120453,0
KXBTC15M-26JAN181015-15,0.6990880966186523,1
KXBTC15M-26JAN181030-30,0.785240888595581,1
KXBTC15M-26JAN181145-45,0.6630717515945435,1
KXBTC15M-26JAN181200-00,0.4743424654006958,0
KXBTC15M-26JAN181215-15,0.8144972920417786,1
KXBTC15M-26JAN181230-30,0.7146546244621277,1
KXBTC15M-26JAN181245-45,0.3112384080886841,0
KXBTC15M-26JAN181300-00,0.4927105605602264,1
KXBTC15M-26JAN181315-15,0.3821080327033996,0
KXBTC15M-26JAN181330-30,0.2778427898883819,1
KXBTC15M-26JAN181345-45,0.4478965103626251,0
KXBTC15M-26JAN181400-00,0.8362762928009033,1
KXBTC15M-26JAN181415-15,0.4059129357337951,0
KXBTC15M-26JAN181430-30,0.3587271273136139,1
KXBTC15M-26JAN181445-45,0.4306883215904236,0
KXBTC15M-26JAN181500-00,0.2039126455783844,0
KXBTC15M-26JAN181815-15,0.0364589728415012,0
KXBTC15M-26JAN181830-30,0.3999443054199219,0
KXBTC15M-26JAN181845-45,0.6208859086036682,0
KXBTC15M-26JAN181900-00,0.0063019036315381,0
KXBTC15M-26JAN181915-15,0.0039451764896512,0
KXBTC15M-26JAN181930-30,0.2042292803525924,1
KXBTC15M-26JAN181945-45,0.5267740488052368,1
KXBTC15M-26JAN182000-00,0.1300226002931594,0
KXBTC15M-26JAN182015-15,0.4654803276062011,1
KXBTC15M-26JAN182030-30,0.2420351803302765,0
KXBTC15M-26JAN182045-45,0.9010706543922424,0
KXBTC15M-26JAN182100-00,0.0636646077036857,1
KXBTC15M-26JAN182115-15,0.5690755248069763,0
KXBTC15M-26JAN182130-30,0.9452589750289916,1
