ticker,p_yes,y
KXBTC15M-26JAN172030-30,0.6545916199684143,1
KXBTC15M-26JAN172045-45,0.4397617876529693,0
KXBTC15M-26JAN172100-00,0.4521048367023468,0
KXBTC15M-26JAN172115-15,0.7775999903678894,1
KXBTC15M-26JAN172130-30,0.6827293634414673,1
KXBTC15M-26JAN172145-45,0.1730031818151474,0
KXBTC15M-26JAN172200-00,0.7592179179191589,1
KXBTC15M-26JAN172215-15,0.7730101346969604,1
KXBTC15M-26JAN172230-30,0.6533761024475098,1
KXBTC15M-26JAN172245-45,0.6421957015991211,1
KXBTC15M-26JAN172300-00,0.6094156503677368,1
KXBTC15M-26JAN172315-15,0.316163033246994,0
KXBTC15M-26JAN172330-30,0.2972545325756073,0
KXBTC15M-26JAN172345-45,0.1886758953332901,0
KXBTC15M-26JAN180015-15,0.2610802352428436,0
KXBTC15M-26JAN180245-45,0.1685258001089096,0
KXBTC15M-26JAN180300-00,0.6444083452224731,1
KXBTC15M-26JAN180315-15,0.3324308395385742,1
KXBTC15M-26JAN180330-30,0.2891327142715454,1
KXBTC15M-26JAN180345-45,0.5709846019744873,1
KXBTC15M-26JAN180400-00,0.6080603003501892,1
KXBTC15M-26JAN180415-15,0.4997304379940033,0
KXBTC15M-26JAN180430-30,0.631392776966095,1
KXBTC15M-26JAN180445-45,0.7977793216705322,1
KXBTC15M-26JAN180500-00,0.703357458114624,1
KXBTC15M-26JAN180515-15,0.1320200711488723,0
KXBTC15M-26JAN180530-30,0.2847903370857239,0
KXBTC15M-26JAN180545-45,0.6850385665893555,1
KXBTC15M-26JAN180600-00,0.3538847863674164,1
KXBTC15M-26JAN180615-15,0.1646461933851242,0
KXBTC15M-26JAN180630-30,0.430092304944992,0
KXBTC15M-26JAN180645-45,0.2748115360736847,1
KXBTC15M-26JAN180700-00,0.7308956980705261,1
KXBTC15M-26JAN180715-15,0.4386839866638183,0
KXBTC15M-26JAN180730-30,0.2921817302703857,1
KXBTC15M-26JAN180745-45,0.2696180939674377,1
KXBTC15M-26JAN180800-00,0.2609074711799621,0
KXBTC15M-26JAN180815-15,0.5302314758300781,0
KXBTC15M-26JAN180830-30,0.2639473378658294,0
KXBTC15M-26JAN180845-45,0.4358475506305694,1
KXBTC15M-26JAN180900-00,0.4786298871040344,0
KXBTC15M-26JAN180915-15,0.3529046177864074,1
KXBTC15M-26JAN180930-30,0.8452371954917908,0
KXBTC15M-26JAN180945-45,0.7457571625709534,0
KXBTC15M-26JAN181000-00,0.223839521408081,0
KXBTC15M-26JAN181015-15,0.7246285080909729,1
KXBTC15M-26JAN181030-30,0.6682661771774292,1
KXBTC15M-26JAN181145-45,0.4422258138656616,1
KXBTC15M-26JAN181200-00,0.2671798169612884,0
KXBTC15M-26JAN181215-15,0.6704115867614746,1
KXBTC15M-26JAN181230-30,0.7436714768409729,1
KXBTC15M-26JAN181245-45,0.5480515956878662,0
KXBTC15M-26JAN181300-00,0.596042275428772,1
KXBTC15M-26JAN181315-15,0.3816002905368805,0
KXBTC15M-26JAN181330-30,0.2206703275442123,1
KXBTC15M-26JAN181345-45,0.5100221633911133,0
KXBTC15M-26JAN181400-00,0.8109431862831116,1
KXBTC15M-26JAN181415-15,0.7266303300857544,0
KXBTC15M-26JAN181430-30,0.3729612827301025,1
KXBTC15M-26JAN181445-45,0.5026782751083374,0
KXBTC15M-26JAN181500-00,0.2604061365127563,0
KXBTC15M-26JAN181515-15,0.3396771252155304,0
KXBTC15M-26JAN181815-15,0.0177625529468059,0
KXBTC15M-26JAN181830-30,0.6934641003608704,0
KXBTC15M-26JAN181845-45,0.3962581753730774,0
KXBTC15M-26JAN181900-00,0.0117022152990102,0
KXBTC15M-26JAN181915-15,0.0077396128326654,0
KXBTC15M-26JAN181930-30,0.5906303524971008,1
KXBTC15M-26JAN181945-45,0.3220915496349334,1
KXBTC15M-26JAN182000-00,0.2543851733207702,0
KXBTC15M-26JAN182015-15,0.2989549040794372,1
KXBTC15M-26JAN182030-30,0.4250669479370117,0
KXBTC15M-26JAN182045-45,0.736191987991333,0
KXBTC15M-26JAN182100-00,0.0752371922135353,1
KXBTC15M-26JAN182115-15,0.3292096257209778,0
KXBTC15M-26JAN182130-30,0.7104722261428833,1
KXBTC15M-26JAN182145-45,0.5868907570838928,1
KXBTC15M-26JAN182200-00,0.2595473825931549,1
KXBTC15M-26JAN182215-15,0.6501347422599792,1
KXBTC15M-26JAN182230-30,0.7448861002922058,0
KXBTC15M-26JAN182345-45,0.4076296985149383,1
KXBTC15M-26JAN190015-15,0.6311013698577881,0
KXBTC15M-26JAN190030-30,0.2940864264965057,0
KXBTC15M-26JAN190045-45,0.4691498577594757,1
KXBTC15M-26JAN190100-00,0.2267684638500213,0
KXBTC15M-26JAN190115-15,0.7411862015724182,1
KXBTC15M-26JAN190130-30,0.2688445746898651,1
KXBTC15M-26JAN190145-45,0.7272020578384399,0
KXBTC15M-26JAN190200-00,0.7250732183456421,1
KXBTC15M-26JAN190215-15,0.7159456610679626,1
KXBTC15M-26JAN190230-30,0.5545607805252075,1
KXBTC15M-26JAN190245-45,0.2688424587249756,1
KXBTC15M-26JAN190300-00,0.6471078395843506,1
KXBTC15M-26JAN190315-15,0.2718933224678039,0
KXBTC15M-26JAN190330-30,0.9387556910514832,1
KXBTC15M-26JAN190345-45,0.8094894289970398,1
KXBTC15M-26JAN190400-00,0.7662527561187744,1
KXBTC15M-26JAN190415-15,0.2251573503017425,0
KXBTC15M-26JAN190430-30,0.2402096688747406,1
KXBTC15M-26JAN190445-45,0.3596962988376617,0
KXBTC15M-26JAN190500-00,0.7807278037071228,1
KXBTC15M-26JAN190515-15,0.1937628835439682,0
KXBTC15M-26JAN190530-30,0.7801453471183777,1
KXBTC15M-26JAN190545-45,0.2612727582454681,1
KXBTC15M-26JAN190600-00,0.3210060596466064,1
KXBTC15M-26JAN190615-15,0.1709703803062439,0
KXBTC15M-26JAN190630-30,0.6426237225532532,1
KXBTC15M-26JAN190645-45,0.4502005875110626,1
KXBTC15M-26JAN190700-00,0.3170384466648102,0
KXBTC15M-26JAN190715-15,0.0913324281573295,0
KXBTC15M-26JAN190730-30,0.747209906578064,0
KXBTC15M-26JAN190745-45,0.8804928064346313,1
KXBTC15M-26JAN190800-00,0.1693969517946243,0
KXBTC15M-26JAN190815-15,0.2325520366430282,0
KXBTC15M-26JAN190830-30,0.2311954349279403,0
KXBTC15M-26JAN190845-45,0.8391638398170471,1
KXBTC15M-26JAN190900-00,0.3856158256530761,0
KXBTC15M-26JAN190915-15,0.1657820045948028,0
KXBTC15M-26JAN190930-30,0.5864070653915405,0
KXBTC15M-26JAN190945-45,0.5813151597976685,0
KXBTC15M-26JAN191000-00,0.818871796131134,1
KXBTC15M-26JAN191015-15,0.8370988965034485,1
KXBTC15M-26JAN191030-30,0.4410069286823272,0
KXBTC15M-26JAN191045-45,0.7965681552886963,1
KXBTC15M-26JAN191100-00,0.4774752557277679,1
